Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
12/05/2021 00:00,CAPITL,61757,49.96,2.32,-15.51
12/05/2021 00:00,CENTRL,61754,34.17,0.16,-1.88
12/05/2021 00:00,DUNWOD,61760,45.99,2.95,-10.90
12/05/2021 00:00,GENESE,61753,33.07,-0.48,-1.42
12/05/2021 00:00,H Q,61844,31.36,-0.77,0.00
12/05/2021 00:00,HUD VL,61758,45.50,2.64,-10.73
12/05/2021 00:00,LONGIL,61762,50.33,3.85,-14.33
12/05/2021 00:00,MHK VL,61756,35.38,1.00,-2.24
12/05/2021 00:00,MILLWD,61759,46.04,2.92,-10.98
12/05/2021 00:00,N.Y.C.,61761,46.10,3.05,-10.91
12/05/2021 00:00,NORTH,61755,31.01,-1.13,0.00
12/05/2021 00:00,NPX,61845,47.64,2.34,-13.16
12/05/2021 00:00,O H,61846,32.29,-1.70,-1.86
12/05/2021 00:00,PJM,61847,39.84,0.93,-6.77
12/05/2021 00:00,WEST,61752,33.21,-0.90,-1.97
12/05/2021 01:00,CAPITL,61757,45.39,2.41,-9.90
12/05/2021 01:00,CENTRL,61754,34.31,0.03,-1.20
12/05/2021 01:00,DUNWOD,61760,42.98,2.94,-6.96
12/05/2021 01:00,GENESE,61753,33.23,-0.76,-0.91
12/05/2021 01:00,H Q,61844,32.32,-0.76,0.00
12/05/2021 01:00,HUD VL,61758,42.57,2.65,-6.85
12/05/2021 01:00,LONGIL,61762,45.65,3.90,-8.67
12/05/2021 01:00,MHK VL,61756,35.50,0.99,-1.43
12/05/2021 01:00,MILLWD,61759,43.03,2.94,-7.01
12/05/2021 01:00,N.Y.C.,61761,43.05,3.01,-6.96
12/05/2021 01:00,NORTH,61755,32.12,-0.96,0.00
12/05/2021 01:00,NPX,61845,43.89,2.41,-8.40
12/05/2021 01:00,O H,61846,32.21,-2.05,-1.19
12/05/2021 01:00,PJM,61847,38.19,0.79,-4.32
12/05/2021 01:00,WEST,61752,33.18,-1.16,-1.26
12/05/2021 02:00,CAPITL,61757,40.97,2.31,-5.61
12/05/2021 02:00,CENTRL,61754,33.69,-0.03,-0.68
12/05/2021 02:00,DUNWOD,61760,39.93,2.94,-3.94
12/05/2021 02:00,GENESE,61753,32.70,-0.86,-0.51
12/05/2021 02:00,H Q,61844,32.32,-0.73,0.00
12/05/2021 02:00,HUD VL,61758,39.57,2.64,-3.88
12/05/2021 02:00,LONGIL,61762,43.76,3.90,-6.82
12/05/2021 02:00,MHK VL,61756,34.85,0.99,-0.81
12/05/2021 02:00,MILLWD,61759,39.96,2.94,-3.97
12/05/2021 02:00,N.Y.C.,61761,40.07,3.07,-3.95
12/05/2021 02:00,NORTH,61755,32.09,-0.96,0.00
12/05/2021 02:00,NPX,61845,40.22,2.41,-4.76
12/05/2021 02:00,O H,61846,31.47,-2.25,-0.67
