Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
12/10/2021 00:00,CAPITL,61757,44.89,2.25,-9.52
12/10/2021 00:00,CENTRL,61754,34.40,0.13,-1.16
12/10/2021 00:00,DUNWOD,61760,42.72,2.91,-6.69
12/10/2021 00:00,GENESE,61753,33.56,-0.43,-0.87
12/10/2021 00:00,H Q,61844,32.32,-0.80,0.00
12/10/2021 00:00,HUD VL,61758,42.34,2.65,-6.58
12/10/2021 00:00,LONGIL,61762,69.20,3.97,-32.11
12/10/2021 00:00,MHK VL,61756,35.64,1.13,-1.40
12/10/2021 00:00,MILLWD,61759,42.71,2.88,-6.72
12/10/2021 00:00,N.Y.C.,61761,42.79,2.98,-6.69
12/10/2021 00:00,NORTH,61755,32.39,-0.73,0.00
12/10/2021 00:00,NPX,61845,52.77,2.52,-17.14
12/10/2021 00:00,O H,61846,32.64,-1.62,-1.14
12/10/2021 00:00,PJM,61847,38.02,0.76,-4.14
12/10/2021 00:00,WEST,61752,33.41,-0.93,-1.22
12/10/2021 01:00,CAPITL,61757,41.01,2.14,-5.88
12/10/2021 01:00,CENTRL,61754,33.63,-0.07,-0.71
12/10/2021 01:00,DUNWOD,61760,40.05,2.93,-4.13
12/10/2021 01:00,GENESE,61753,32.76,-0.76,-0.54
12/10/2021 01:00,H Q,61844,32.32,-0.66,0.00
12/10/2021 01:00,HUD VL,61758,39.68,2.64,-4.07
12/10/2021 01:00,LONGIL,61762,60.51,3.96,-23.58
12/10/2021 01:00,MHK VL,61756,34.87,1.02,-0.86
12/10/2021 01:00,MILLWD,61759,40.00,2.87,-4.15
12/10/2021 01:00,N.Y.C.,61761,40.08,2.97,-4.14
12/10/2021 01:00,NORTH,61755,32.35,-0.63,0.00
12/10/2021 01:00,NPX,61845,50.00,2.47,-14.55
12/10/2021 01:00,O H,61846,31.67,-2.01,-0.71
12/10/2021 01:00,PJM,61847,36.10,0.56,-2.56
