Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
01/26/2022 00:00,CAPITL,61757,140.44,10.64,0.00
01/26/2022 00:00,CENTRL,61754,130.44,0.65,0.00
01/26/2022 00:00,DUNWOD,61760,138.35,8.56,0.00
01/26/2022 00:00,GENESE,61753,128.10,-1.69,0.00
01/26/2022 00:00,H Q,61844,127.97,-1.82,0.00
01/26/2022 00:00,HUD VL,61758,137.45,7.66,0.00
01/26/2022 00:00,LONGIL,61762,139.65,9.86,0.00
01/26/2022 00:00,MHK VL,61756,134.85,5.06,0.00
01/26/2022 00:00,MILLWD,61759,138.22,8.43,0.00
01/26/2022 00:00,N.Y.C.,61761,138.62,8.83,0.00
01/26/2022 00:00,NORTH,61755,129.02,-0.77,0.00
01/26/2022 00:00,NPX,61845,157.00,8.56,-18.65
01/26/2022 00:00,O H,61846,125.38,-4.41,0.00
01/26/2022 00:00,PJM,61847,131.35,1.56,0.00
01/26/2022 00:00,WEST,61752,128.10,-1.69,0.00
01/26/2022 01:00,CAPITL,61757,126.35,9.46,0.00
01/26/2022 01:00,CENTRL,61754,117.36,0.47,0.00
01/26/2022 01:00,DUNWOD,61760,124.60,7.71,0.00
01/26/2022 01:00,GENESE,61753,115.01,-1.87,0.00
01/26/2022 01:00,H Q,61844,115.37,-1.52,0.00
01/26/2022 01:00,HUD VL,61758,123.90,7.01,0.00
01/26/2022 01:00,LONGIL,61762,126.94,10.05,0.00
01/26/2022 01:00,MHK VL,61756,121.57,4.68,0.00
01/26/2022 01:00,MILLWD,61759,124.60,7.71,0.00
01/26/2022 01:00,N.Y.C.,61761,124.95,8.06,0.00
01/26/2022 01:00,NORTH,61755,116.31,-0.58,0.00
01/26/2022 01:00,NPX,61845,148.63,7.71,-24.03
01/26/2022 01:00,O H,61846,112.79,-4.09,0.00
01/26/2022 01:00,PJM,61847,118.40,1.52,0.00
01/26/2022 01:00,WEST,61752,115.25,-1.64,0.00
01/26/2022 02:00,CAPITL,61757,123.82,9.18,0.00
01/26/2022 02:00,CENTRL,61754,115.11,0.46,0.00
01/26/2022 02:00,DUNWOD,61760,122.21,7.56,0.00
01/26/2022 02:00,GENESE,61753,113.04,-1.61,0.00
01/26/2022 02:00,H Q,61844,113.15,-1.49,0.00
01/26/2022 02:00,HUD VL,61758,121.52,6.88,0.00
01/26/2022 02:00,LONGIL,61762,124.28,9.63,0.00
01/26/2022 02:00,MHK VL,61756,119.24,4.59,0.00
01/26/2022 02:00,MILLWD,61759,122.21,7.56,0.00
01/26/2022 02:00,N.Y.C.,61761,122.45,7.80,0.00
01/26/2022 02:00,NORTH,61755,114.30,-0.34,0.00
01/26/2022 02:00,NPX,61845,143.80,7.56,-21.59
01/26/2022 02:00,O H,61846,110.63,-4.02,0.00
01/26/2022 02:00,PJM,61847,116.13,1.49,0.00
01/26/2022 02:00,WEST,61752,113.04,-1.61,0.00
