Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
01/24/2022 00:00,CAPITL,61757,160.54,9.94,0.00
01/24/2022 00:00,CENTRL,61754,150.00,-0.60,0.00
01/24/2022 00:00,DUNWOD,61760,158.73,8.13,0.00
01/24/2022 00:00,GENESE,61753,146.38,-4.22,0.00
01/24/2022 00:00,H Q,61844,150.60,0.00,0.00
01/24/2022 00:00,HUD VL,61758,158.43,7.83,0.00
01/24/2022 00:00,LONGIL,61762,158.43,7.83,0.00
01/24/2022 00:00,MHK VL,61756,156.32,5.72,0.00
01/24/2022 00:00,MILLWD,61759,158.88,8.28,0.00
01/24/2022 00:00,N.Y.C.,61761,158.88,8.28,0.00
01/24/2022 00:00,NORTH,61755,154.67,4.07,0.00
01/24/2022 00:00,NPX,61845,165.00,7.68,-6.72
01/24/2022 00:00,O H,61846,142.76,-7.84,0.00
01/24/2022 00:00,PJM,61847,150.75,0.15,0.00
01/24/2022 00:00,WEST,61752,145.93,-4.67,0.00
01/24/2022 01:00,CAPITL,61757,160.02,9.49,0.00
01/24/2022 01:00,CENTRL,61754,149.32,-1.21,0.00
01/24/2022 01:00,DUNWOD,61760,157.91,7.37,0.00
01/24/2022 01:00,GENESE,61753,145.26,-5.27,0.00
01/24/2022 01:00,H Q,61844,150.98,0.45,0.00
01/24/2022 01:00,HUD VL,61758,157.76,7.23,0.00
01/24/2022 01:00,LONGIL,61762,158.20,7.67,0.00
01/24/2022 01:00,MHK VL,61756,156.10,5.57,0.00
01/24/2022 01:00,MILLWD,61759,158.06,7.52,0.00
01/24/2022 01:00,N.Y.C.,61761,157.76,7.23,0.00
01/24/2022 01:00,NORTH,61755,155.04,4.51,0.00
01/24/2022 01:00,NPX,61845,157.61,7.08,0.00
01/24/2022 01:00,O H,61846,141.65,-8.88,0.00
01/24/2022 01:00,PJM,61847,149.78,-0.75,0.00
01/24/2022 01:00,WEST,61752,144.66,-5.87,0.00
01/24/2022 02:00,CAPITL,61757,160.63,8.22,0.00
01/24/2022 02:00,CENTRL,61754,150.58,-1.82,0.00
01/24/2022 02:00,DUNWOD,61760,157.74,5.33,0.00
01/24/2022 02:00,GENESE,61753,146.92,-5.48,0.00
01/24/2022 02:00,H Q,61844,154.08,1.68,0.00
01/24/2022 02:00,HUD VL,61758,157.88,5.48,0.00
01/24/2022 02:00,LONGIL,61762,157.43,5.02,0.00
01/24/2022 02:00,MHK VL,61756,157.88,5.48,0.00
01/24/2022 02:00,MILLWD,61759,158.05,5.64,0.00
01/24/2022 02:00,N.Y.C.,61761,157.59,5.18,0.00
01/24/2022 02:00,NORTH,61755,158.51,6.10,0.00
01/24/2022 02:00,NPX,61845,157.74,5.33,0.00
01/24/2022 02:00,O H,61846,143.10,-9.30,0.00
01/24/2022 02:00,PJM,61847,150.42,-1.99,0.00
01/24/2022 02:00,WEST,61752,146.15,-6.26,0.00
01/24/2022 03:00,CAPITL,61757,160.21,8.20,0.00
01/24/2022 03:00,CENTRL,61754,150.34,-1.67,0.00
01/24/2022 03:00,DUNWOD,61760,157.02,5.01,0.00
01/24/2022 03:00,GENESE,61753,147.14,-4.87,0.00
01/24/2022 03:00,H Q,61844,153.84,1.83,0.00
01/24/2022 03:00,HUD VL,61758,156.73,4.72,0.00
01/24/2022 03:00,LONGIL,61762,156.56,4.56,0.00
01/24/2022 03:00,MHK VL,61756,157.33,5.32,0.00
01/24/2022 03:00,MILLWD,61759,157.33,5.32,0.00
01/24/2022 03:00,N.Y.C.,61761,157.02,5.01,0.00
01/24/2022 03:00,NORTH,61755,158.09,6.09,0.00
01/24/2022 03:00,NPX,61845,157.18,5.17,0.00
01/24/2022 03:00,O H,61846,143.19,-8.82,0.00
01/24/2022 03:00,PJM,61847,150.19,-1.82,0.00
01/24/2022 03:00,WEST,61752,146.23,-5.78,0.00
01/24/2022 04:00,CAPITL,61757,161.70,8.42,0.00
01/24/2022 04:00,CENTRL,61754,151.74,-1.53,0.00
01/24/2022 04:00,DUNWOD,61760,158.64,5.36,0.00
01/24/2022 04:00,GENESE,61753,148.22,-5.05,0.00
01/24/2022 04:00,H Q,61844,155.12,1.85,0.00
01/24/2022 04:00,HUD VL,61758,158.18,4.90,0.00
01/24/2022 04:00,LONGIL,61762,158.78,5.51,0.00
01/24/2022 04:00,MHK VL,61756,159.10,5.82,0.00
01/24/2022 04:00,MILLWD,61759,158.49,5.21,0.00
01/24/2022 04:00,N.Y.C.,61761,158.49,5.21,0.00
