Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
01/03/2022 00:00,CAPITL,61757,46.96,2.46,-12.09
01/03/2022 00:00,CENTRL,61754,33.98,0.10,-1.47
01/03/2022 00:00,DUNWOD,61760,43.96,2.75,-8.80
01/03/2022 00:00,GENESE,61753,33.06,-0.49,-1.13
01/03/2022 00:00,H Q,61844,31.64,-0.78,0.00
01/03/2022 00:00,HUD VL,61758,43.52,2.43,-8.67
01/03/2022 00:00,LONGIL,61762,44.78,3.57,-8.80
01/03/2022 00:00,MHK VL,61756,35.31,1.07,-1.82
01/03/2022 00:00,MILLWD,61759,43.94,2.66,-8.87
01/03/2022 00:00,N.Y.C.,61761,44.03,2.82,-8.80
01/03/2022 00:00,NORTH,61755,31.70,-0.71,0.00
01/03/2022 00:00,NPX,61845,45.14,2.46,-10.26
01/03/2022 00:00,O H,61846,32.26,-1.65,-1.50
01/03/2022 00:00,PJM,61847,38.70,0.81,-5.48
01/03/2022 00:00,WEST,61752,33.22,-0.78,-1.59
01/03/2022 01:00,CAPITL,61757,40.29,2.40,-6.70
01/03/2022 01:00,CENTRL,61754,32.06,0.06,-0.82
01/03/2022 01:00,DUNWOD,61760,38.62,2.56,-4.88
01/03/2022 01:00,GENESE,61753,31.28,-0.53,-0.63
01/03/2022 01:00,H Q,61844,30.47,-0.72,0.00
01/03/2022 01:00,HUD VL,61758,38.24,2.25,-4.81
01/03/2022 01:00,LONGIL,61762,39.15,3.09,-4.88
01/03/2022 01:00,MHK VL,61756,33.22,1.03,-1.01
01/03/2022 01:00,MILLWD,61759,38.53,2.43,-4.92
01/03/2022 01:00,N.Y.C.,61761,38.62,2.56,-4.88
01/03/2022 01:00,NORTH,61755,30.65,-0.53,0.00
01/03/2022 01:00,NPX,61845,39.21,2.34,-5.69
01/03/2022 01:00,O H,61846,30.48,-1.53,-0.83
01/03/2022 01:00,PJM,61847,34.90,0.69,-3.04
01/03/2022 01:00,WEST,61752,31.35,-0.72,-0.88
01/03/2022 02:00,CAPITL,61757,38.57,2.28,-6.21
01/03/2022 02:00,CENTRL,61754,30.86,0.03,-0.76
01/03/2022 02:00,DUNWOD,61760,37.02,2.43,-4.52
01/03/2022 02:00,GENESE,61753,30.05,-0.60,-0.58
01/03/2022 02:00,H Q,61844,29.38,-0.69,0.00
01/03/2022 02:00,HUD VL,61758,36.69,2.17,-4.46
01/03/2022 02:00,LONGIL,61762,37.54,2.95,-4.52
01/03/2022 02:00,MHK VL,61756,32.00,0.99,-0.94
01/03/2022 02:00,MILLWD,61759,36.97,2.35,-4.56
01/03/2022 02:00,N.Y.C.,61761,37.09,2.49,-4.52
01/03/2022 02:00,NORTH,61755,29.53,-0.54,0.00
01/03/2022 02:00,NPX,61845,38.00,2.23,-5.70
01/03/2022 02:00,O H,61846,29.09,-1.74,-0.77
01/03/2022 02:00,PJM,61847,33.45,0.57,-2.81
01/03/2022 02:00,WEST,61752,29.92,-0.96,-0.82
01/03/2022 03:00,CAPITL,61757,38.53,2.29,-6.09
01/03/2022 03:00,CENTRL,61754,30.92,0.03,-0.74
01/03/2022 03:00,DUNWOD,61760,37.06,2.47,-4.43
01/03/2022 03:00,GENESE,61753,30.12,-0.60,-0.57
01/03/2022 03:00,H Q,61844,29.49,-0.66,0.00
01/03/2022 03:00,HUD VL,61758,36.69,2.17,-4.37
01/03/2022 03:00,LONGIL,61762,37.63,3.04,-4.44
01/03/2022 03:00,MHK VL,61756,32.09,1.03,-0.92
01/03/2022 03:00,MILLWD,61759,36.97,2.35,-4.47
01/03/2022 03:00,N.Y.C.,61761,37.09,2.50,-4.44
01/03/2022 03:00,NORTH,61755,29.67,-0.48,0.00
01/03/2022 03:00,NPX,61845,38.00,2.26,-5.59
01/03/2022 03:00,O H,61846,29.22,-1.69,-0.75
01/03/2022 03:00,PJM,61847,33.51,0.60,-2.76
01/03/2022 03:00,WEST,61752,30.08,-0.88,-0.80
01/03/2022 04:00,CAPITL,61757,39.42,2.37,-5.88
01/03/2022 04:00,CENTRL,61754,31.86,-0.03,-0.72
01/03/2022 04:00,DUNWOD,61760,37.91,2.46,-4.28
01/03/2022 04:00,GENESE,61753,31.07,-0.66,-0.55
01/03/2022 04:00,H Q,61844,30.49,-0.69,0.00
01/03/2022 04:00,HUD VL,61758,37.61,2.21,-4.22
01/03/2022 04:00,LONGIL,61762,38.82,3.37,-4.28
01/03/2022 04:00,MHK VL,61756,33.09,1.03,-0.89
01/03/2022 04:00,MILLWD,61759,37.85,2.37,-4.31
01/03/2022 04:00,N.Y.C.,61761,37.98,2.52,-4.28
01/03/2022 04:00,NORTH,61755,30.74,-0.44,0.00
01/03/2022 04:00,NPX,61845,41.71,2.31,-8.23
01/03/2022 04:00,O H,61846,30.00,-1.90,-0.73
01/03/2022 04:00,PJM,61847,34.40,0.56,-2.66
01/03/2022 04:00,WEST,61752,30.92,-1.03,-0.77
01/03/2022 05:00,CAPITL,61757,44.44,2.55,-8.82
01/03/2022 05:00,CENTRL,61754,34.22,0.07,-1.07
01/03/2022 05:00,DUNWOD,61760,42.17,2.68,-6.42
01/03/2022 05:00,GENESE,61753,33.38,-0.53,-0.83
01/03/2022 05:00,H Q,61844,32.32,-0.76,0.00
01/03/2022 05:00,HUD VL,61758,41.79,2.38,-6.33
01/03/2022 05:00,LONGIL,61762,43.27,3.77,-6.42
01/03/2022 05:00,MHK VL,61756,35.53,1.13,-1.33
01/03/2022 05:00,MILLWD,61759,42.09,2.55,-6.47
01/03/2022 05:00,N.Y.C.,61761,42.11,2.61,-6.42
01/03/2022 05:00,NORTH,61755,32.58,-0.50,0.00
01/03/2022 05:00,NPX,61845,46.92,2.48,-11.36
01/03/2022 05:00,O H,61846,32.35,-1.82,-1.09
01/03/2022 05:00,PJM,61847,37.77,0.70,-3.99
01/03/2022 05:00,WEST,61752,33.35,-0.89,-1.16
01/03/2022 06:00,CAPITL,61757,49.66,2.63,-12.86
01/03/2022 06:00,CENTRL,61754,36.14,0.41,-1.57
01/03/2022 06:00,DUNWOD,61760,46.70,3.18,-9.36
01/03/2022 06:00,GENESE,61753,35.09,-0.27,-1.21
01/03/2022 06:00,H Q,61844,34.51,-1.02,-1.37
01/03/2022 06:00,HUD VL,61758,46.19,2.80,-9.23
01/03/2022 06:00,LONGIL,61762,52.59,4.17,-14.26
01/03/2022 06:00,MHK VL,61756,37.47,1.37,-1.94
01/03/2022 06:00,MILLWD,61759,46.64,3.04,-9.44
01/03/2022 06:00,N.Y.C.,61761,46.67,3.14,-9.37
01/03/2022 06:00,NORTH,61755,33.17,-0.99,0.00
01/03/2022 06:00,NPX,61845,53.85,2.63,-17.06
01/03/2022 06:00,O H,61846,35.14,-1.98,-2.96
01/03/2022 06:00,PJM,61847,42.35,0.99,-7.19
01/03/2022 06:00,WEST,61752,35.00,-0.85,-1.69
01/03/2022 07:00,CAPITL,61757,65.03,3.11,-23.01
01/03/2022 07:00,CENTRL,61754,42.08,0.39,-2.79
01/03/2022 07:00,DUNWOD,61760,59.37,3.89,-16.57
01/03/2022 07:00,GENESE,61753,40.74,-0.31,-2.15
01/03/2022 07:00,H Q,61844,36.45,-1.09,1.37
01/03/2022 07:00,HUD VL,61758,58.57,3.35,-16.31
01/03/2022 07:00,LONGIL,61762,66.27,4.94,-22.42
01/03/2022 07:00,MHK VL,61756,43.84,1.63,-3.30
01/03/2022 07:00,MILLWD,61759,59.33,3.74,-16.69
01/03/2022 07:00,N.Y.C.,61761,59.42,3.93,-16.58
01/03/2022 07:00,NORTH,61755,37.82,-1.09,0.00
01/03/2022 07:00,NPX,61845,60.07,3.11,-18.05
01/03/2022 07:00,O H,61846,37.91,-2.45,-1.46
01/03/2022 07:00,PJM,61847,48.99,1.13,-8.95
01/03/2022 07:00,WEST,61752,40.87,-1.05,-3.01
01/03/2022 08:00,CAPITL,61757,58.09,3.12,-17.87
01/03/2022 08:00,CENTRL,61754,39.49,0.22,-2.17
01/03/2022 08:00,DUNWOD,61760,53.76,3.79,-12.87
01/03/2022 08:00,GENESE,61753,38.25,-0.52,-1.67
01/03/2022 08:00,H Q,61844,36.06,-1.04,0.00
01/03/2022 08:00,HUD VL,61758,53.00,3.23,-12.67
01/03/2022 08:00,LONGIL,61762,67.37,4.79,-25.48
01/03/2022 08:00,MHK VL,61756,41.18,1.52,-2.56
01/03/2022 08:00,MILLWD,61759,53.70,3.64,-12.96
01/03/2022 08:00,N.Y.C.,61761,53.91,3.93,-12.88
01/03/2022 08:00,NORTH,61755,36.10,-1.00,0.00
01/03/2022 08:00,NPX,61845,55.49,3.08,-15.31
01/03/2022 08:00,O H,61846,36.85,-2.45,-2.19
01/03/2022 08:00,PJM,61847,46.16,1.04,-8.02
01/03/2022 08:00,WEST,61752,38.40,-1.04,-2.34
01/03/2022 09:00,CAPITL,61757,60.89,3.06,-21.41
01/03/2022 09:00,CENTRL,61754,39.26,0.26,-2.58
01/03/2022 09:00,DUNWOD,61760,55.69,3.86,-15.41
01/03/2022 09:00,GENESE,61753,37.91,-0.51,-2.00
01/03/2022 09:00,H Q,61844,35.40,-1.02,0.00
01/03/2022 09:00,HUD VL,61758,54.97,3.42,-15.13
01/03/2022 09:00,LONGIL,61762,66.02,4.70,-24.90
01/03/2022 09:00,MHK VL,61756,40.99,1.53,-3.04
01/03/2022 09:00,MILLWD,61759,55.57,3.64,-15.51
01/03/2022 09:00,N.Y.C.,61761,55.82,3.97,-15.43
01/03/2022 09:00,NORTH,61755,35.47,-0.95,0.00
01/03/2022 09:00,NPX,61845,57.50,3.02,-18.06
01/03/2022 09:00,O H,61846,36.60,-2.44,-2.62
01/03/2022 09:00,PJM,61847,47.00,0.98,-9.60
01/03/2022 09:00,WEST,61752,38.20,-1.02,-2.80
01/03/2022 10:00,CAPITL,61757,64.99,3.18,-24.35
01/03/2022 10:00,CENTRL,61754,40.58,0.19,-2.94
01/03/2022 10:00,DUNWOD,61760,58.70,3.71,-17.53
01/03/2022 10:00,GENESE,61753,39.17,-0.56,-2.27
01/03/2022 10:00,H Q,61844,36.45,-1.01,0.00
01/03/2022 10:00,HUD VL,61758,57.96,3.30,-17.21
01/03/2022 10:00,LONGIL,61762,80.00,4.68,-37.86
01/03/2022 10:00,MHK VL,61756,42.45,1.54,-3.46
01/03/2022 10:00,MILLWD,61759,58.70,3.60,-17.65
01/03/2022 10:00,N.Y.C.,61761,58.87,3.86,-17.55
01/03/2022 10:00,NORTH,61755,36.49,-0.97,0.00
01/03/2022 10:00,NPX,61845,61.11,3.11,-20.55
01/03/2022 10:00,O H,61846,37.71,-2.73,-2.98
01/03/2022 10:00,PJM,61847,49.24,0.86,-10.92
01/03/2022 10:00,WEST,61752,39.37,-1.27,-3.18
01/03/2022 11:00,CAPITL,61757,57.40,3.15,-16.80
01/03/2022 11:00,CENTRL,61754,39.75,0.26,-2.03
01/03/2022 11:00,DUNWOD,61760,53.37,3.82,-12.09
01/03/2022 11:00,GENESE,61753,38.43,-0.60,-1.57
01/03/2022 11:00,H Q,61844,36.45,-1.01,0.00
01/03/2022 11:00,HUD VL,61758,52.66,3.33,-11.87
01/03/2022 11:00,LONGIL,61762,80.00,4.57,-37.97
01/03/2022 11:00,MHK VL,61756,41.49,1.65,-2.38
01/03/2022 11:00,MILLWD,61759,53.26,3.63,-12.17
01/03/2022 11:00,N.Y.C.,61761,53.49,3.93,-12.10
01/03/2022 11:00,NORTH,61755,36.56,-0.90,0.00
01/03/2022 11:00,NPX,61845,58.14,3.11,-17.57
01/03/2022 11:00,O H,61846,36.82,-2.70,-2.06
01/03/2022 11:00,PJM,61847,45.89,0.90,-7.53
01/03/2022 11:00,WEST,61752,38.49,-1.16,-2.20
01/03/2022 12:00,CAPITL,61757,57.82,3.00,-19.13
01/03/2022 12:00,CENTRL,61754,38.18,0.18,-2.31
01/03/2022 12:00,DUNWOD,61760,53.11,3.64,-13.77
01/03/2022 12:00,GENESE,61753,36.80,-0.68,-1.79
01/03/2022 12:00,H Q,61844,34.76,-0.93,0.00
01/03/2022 12:00,HUD VL,61758,52.35,3.14,-13.52
01/03/2022 12:00,LONGIL,61762,79.21,4.42,-39.09
01/03/2022 12:00,MHK VL,61756,39.98,1.57,-2.72
01/03/2022 12:00,MILLWD,61759,53.02,3.46,-13.86
01/03/2022 12:00,N.Y.C.,61761,53.22,3.75,-13.78
01/03/2022 12:00,NORTH,61755,34.87,-0.82,0.00
01/03/2022 12:00,NPX,61845,58.99,2.96,-20.34
01/03/2022 12:00,O H,61846,35.40,-2.64,-2.34
01/03/2022 12:00,PJM,61847,45.09,0.82,-8.58
01/03/2022 12:00,WEST,61752,36.91,-1.28,-2.50
01/03/2022 13:00,CAPITL,61757,56.98,3.00,-18.26
01/03/2022 13:00,CENTRL,61754,38.14,0.22,-2.20
01/03/2022 13:00,DUNWOD,61760,52.47,3.61,-13.15
01/03/2022 13:00,GENESE,61753,36.78,-0.64,-1.70
01/03/2022 13:00,H Q,61844,34.76,-0.96,0.00
01/03/2022 13:00,HUD VL,61758,51.80,3.18,-12.90
01/03/2022 13:00,LONGIL,61762,77.60,4.39,-37.49
01/03/2022 13:00,MHK VL,61756,39.85,1.53,-2.59
01/03/2022 13:00,MILLWD,61759,52.35,3.40,-13.23
01/03/2022 13:00,N.Y.C.,61761,52.62,3.75,-13.15
01/03/2022 13:00,NORTH,61755,34.86,-0.86,0.00
01/03/2022 13:00,NPX,61845,60.71,2.96,-22.03
01/03/2022 13:00,O H,61846,35.35,-2.61,-2.24
01/03/2022 13:00,PJM,61847,44.80,0.89,-8.19
01/03/2022 13:00,WEST,61752,36.89,-1.21,-2.39
01/03/2022 14:00,CAPITL,61757,56.09,2.99,-17.57
01/03/2022 14:00,CENTRL,61754,37.87,0.21,-2.12
01/03/2022 14:00,DUNWOD,61760,51.77,3.59,-12.65
01/03/2022 14:00,GENESE,61753,36.50,-0.68,-1.64
01/03/2022 14:00,H Q,61844,34.58,-0.96,0.00
01/03/2022 14:00,HUD VL,61758,51.11,3.16,-12.41
01/03/2022 14:00,LONGIL,61762,80.72,4.33,-40.85
01/03/2022 14:00,MHK VL,61756,39.52,1.49,-2.49
01/03/2022 14:00,MILLWD,61759,51.64,3.38,-12.73
01/03/2022 14:00,N.Y.C.,61761,51.88,3.70,-12.65
01/03/2022 14:00,NORTH,61755,34.65,-0.89,0.00
01/03/2022 14:00,NPX,61845,59.27,2.95,-20.79
01/03/2022 14:00,O H,61846,35.09,-2.59,-2.15
01/03/2022 14:00,PJM,61847,44.26,0.85,-7.87
01/03/2022 14:00,WEST,61752,36.59,-1.24,-2.30
01/03/2022 15:00,CAPITL,61757,58.05,2.90,-21.02
01/03/2022 15:00,CENTRL,61754,36.76,0.10,-2.54
01/03/2022 15:00,DUNWOD,61760,52.64,3.38,-15.14
01/03/2022 15:00,GENESE,61753,35.34,-0.75,-1.96
01/03/2022 15:00,H Q,61844,34.31,-0.85,-1.04
01/03/2022 15:00,HUD VL,61758,51.95,2.97,-14.86
01/03/2022 15:00,LONGIL,61762,87.99,4.33,-49.53
01/03/2022 15:00,MHK VL,61756,38.54,1.43,-2.99
01/03/2022 15:00,MILLWD,61759,52.54,3.17,-15.23
01/03/2022 15:00,N.Y.C.,61761,52.75,3.48,-15.14
01/03/2022 15:00,NORTH,61755,33.44,-0.68,0.00
01/03/2022 15:00,NPX,61845,65.00,2.76,-28.11
01/03/2022 15:00,O H,61846,34.97,-2.76,-3.61
01/03/2022 15:00,PJM,61847,45.20,0.61,-10.46
01/03/2022 15:00,WEST,61752,35.34,-1.54,-2.75
01/03/2022 16:00,CAPITL,61757,85.83,3.39,-43.91
01/03/2022 16:00,CENTRL,61754,44.09,0.27,-5.30
01/03/2022 16:00,DUNWOD,61760,74.30,4.16,-31.61
01/03/2022 16:00,GENESE,61753,42.08,-0.54,-4.10
01/03/2022 16:00,H Q,61844,36.45,-1.04,1.04
01/03/2022 16:00,HUD VL,61758,73.25,3.70,-31.03
01/03/2022 16:00,LONGIL,61762,105.75,5.16,-62.06
01/03/2022 16:00,MHK VL,61756,46.41,1.66,-6.23
01/03/2022 16:00,MILLWD,61759,74.28,3.93,-31.82
01/03/2022 16:00,N.Y.C.,61761,74.44,4.28,-31.64
01/03/2022 16:00,NORTH,61755,37.60,-0.92,0.00
01/03/2022 16:00,NPX,61845,77.70,3.16,-36.02
01/03/2022 16:00,O H,61846,40.02,-2.85,-4.34
01/03/2022 16:00,PJM,61847,58.10,0.92,-18.65
01/03/2022 16:00,WEST,61752,42.92,-1.35,-5.74
01/03/2022 17:00,CAPITL,61757,100.00,4.53,-45.15
01/03/2022 17:00,CENTRL,61754,55.86,0.10,-5.45
01/03/2022 17:00,DUNWOD,61760,88.01,5.18,-32.50
01/03/2022 17:00,GENESE,61753,53.42,-1.11,-4.21
01/03/2022 17:00,H Q,61844,49.16,-1.16,0.00
01/03/2022 17:00,HUD VL,61758,86.85,4.63,-31.91
01/03/2022 17:00,LONGIL,61762,129.02,6.39,-72.31
01/03/2022 17:00,MHK VL,61756,59.09,2.37,-6.41
01/03/2022 17:00,MILLWD,61759,88.12,5.08,-32.72
01/03/2022 17:00,N.Y.C.,61761,88.03,5.18,-32.52
01/03/2022 17:00,NORTH,61755,49.82,-0.50,0.00
01/03/2022 17:00,NPX,61845,92.44,4.03,-38.10
01/03/2022 17:00,O H,61846,49.10,-4.78,-3.56
01/03/2022 17:00,PJM,61847,71.26,0.70,-20.24
01/03/2022 17:00,WEST,61752,60.00,-2.72,-12.40
01/03/2022 18:00,CAPITL,61757,91.51,3.90,-44.35
01/03/2022 18:00,CENTRL,61754,48.75,0.13,-5.35
01/03/2022 18:00,DUNWOD,61760,79.74,4.54,-31.92
01/03/2022 18:00,GENESE,61753,46.54,-0.87,-4.14
01/03/2022 18:00,H Q,61844,42.23,-1.04,0.00
01/03/2022 18:00,HUD VL,61758,78.67,4.07,-31.34
01/03/2022 18:00,LONGIL,61762,123.93,5.58,-75.08
01/03/2022 18:00,MHK VL,61756,51.56,1.99,-6.30
01/03/2022 18:00,MILLWD,61759,79.77,4.37,-32.13
01/03/2022 18:00,N.Y.C.,61761,79.81,4.58,-31.95
01/03/2022 18:00,NORTH,61755,42.66,-0.61,0.00
01/03/2022 18:00,NPX,61845,84.19,3.50,-37.42
01/03/2022 18:00,O H,61846,44.89,-3.81,-5.43
01/03/2022 18:00,PJM,61847,63.93,0.78,-19.88
01/03/2022 18:00,WEST,61752,46.99,-2.08,-5.80
01/03/2022 19:00,CAPITL,61757,86.07,3.39,-43.75
01/03/2022 19:00,CENTRL,61754,44.33,0.12,-5.28
01/03/2022 19:00,DUNWOD,61760,74.44,4.01,-31.49
01/03/2022 19:00,GENESE,61753,42.16,-0.86,-4.08
01/03/2022 19:00,H Q,61844,38.00,-0.93,0.00
01/03/2022 19:00,HUD VL,61758,73.43,3.58,-30.91
01/03/2022 19:00,LONGIL,61762,109.64,4.99,-65.72
01/03/2022 19:00,MHK VL,61756,46.90,1.75,-6.21
01/03/2022 19:00,MILLWD,61759,74.49,3.86,-31.70
01/03/2022 19:00,N.Y.C.,61761,74.51,4.05,-31.52
01/03/2022 19:00,NORTH,61755,38.35,-0.58,0.00
01/03/2022 19:00,NPX,61845,79.00,3.15,-36.91
01/03/2022 19:00,O H,61846,40.79,-3.50,-5.36
01/03/2022 19:00,PJM,61847,59.17,0.62,-19.61
01/03/2022 19:00,WEST,61752,42.63,-2.03,-5.72
01/03/2022 20:00,CAPITL,61757,62.71,3.50,-18.97
01/03/2022 20:00,CENTRL,61754,42.65,0.12,-2.29
01/03/2022 20:00,DUNWOD,61760,57.88,3.98,-13.66
01/03/2022 20:00,GENESE,61753,41.16,-0.85,-1.77
01/03/2022 20:00,H Q,61844,39.27,-0.97,0.00
01/03/2022 20:00,HUD VL,61758,57.18,3.54,-13.41
01/03/2022 20:00,LONGIL,61762,101.87,4.99,-56.64
01/03/2022 20:00,MHK VL,61756,44.70,1.77,-2.69
01/03/2022 20:00,MILLWD,61759,57.85,3.86,-13.75
01/03/2022 20:00,N.Y.C.,61761,57.85,3.95,-13.66
01/03/2022 20:00,NORTH,61755,39.63,-0.60,0.00
01/03/2022 20:00,NPX,61845,69.26,3.22,-25.80
01/03/2022 20:00,O H,61846,39.10,-3.46,-2.32
01/03/2022 20:00,PJM,61847,49.38,0.64,-8.50
01/03/2022 20:00,WEST,61752,40.75,-1.97,-2.48
01/03/2022 21:00,CAPITL,61757,67.54,3.11,-28.33
01/03/2022 21:00,CENTRL,61754,39.59,0.07,-3.42
01/03/2022 21:00,DUNWOD,61760,59.89,3.39,-20.40
01/03/2022 21:00,GENESE,61753,37.92,-0.83,-2.64
01/03/2022 21:00,H Q,61844,35.20,-0.90,0.00
01/03/2022 21:00,HUD VL,61758,59.16,3.03,-20.02
01/03/2022 21:00,LONGIL,61762,98.24,4.26,-57.88
01/03/2022 21:00,MHK VL,61756,41.61,1.48,-4.02
01/03/2022 21:00,MILLWD,61759,59.92,3.29,-20.53
01/03/2022 21:00,N.Y.C.,61761,59.87,3.36,-20.41
01/03/2022 21:00,NORTH,61755,35.38,-0.72,0.00
01/03/2022 21:00,NPX,61845,62.90,2.89,-23.91
