Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
01/13/2022 00:00,CAPITL,61757,108.05,2.20,-76.94
01/13/2022 00:00,CENTRL,61754,37.82,-0.26,-9.17
01/13/2022 00:00,DUNWOD,61760,85.54,2.46,-54.17
01/13/2022 00:00,GENESE,61753,34.89,-1.13,-7.11
01/13/2022 00:00,H Q,61844,28.45,-0.46,0.00
01/13/2022 00:00,HUD VL,61758,84.70,2.11,-53.68
01/13/2022 00:00,LONGIL,61762,86.55,3.27,-54.37
01/13/2022 00:00,MHK VL,61756,40.89,0.98,-10.99
01/13/2022 00:00,MILLWD,61759,85.90,2.37,-54.62
01/13/2022 00:00,N.Y.C.,61761,85.66,2.55,-54.20
01/13/2022 00:00,NORTH,61755,28.86,-0.06,0.00
01/13/2022 00:00,NPX,61845,122.00,2.20,-90.89
01/13/2022 00:00,O H,61846,35.50,-2.80,-9.39
01/13/2022 00:00,PJM,61847,62.77,0.06,-33.80
01/13/2022 00:00,WEST,61752,36.82,-2.08,-9.99
01/13/2022 01:00,CAPITL,61757,92.84,2.29,-60.78
01/13/2022 01:00,CENTRL,61754,36.78,-0.24,-7.24
01/13/2022 01:00,DUNWOD,61760,75.06,2.50,-42.79
01/13/2022 01:00,GENESE,61753,34.29,-1.10,-5.61
01/13/2022 01:00,H Q,61844,29.30,-0.48,0.00
01/13/2022 01:00,HUD VL,61758,74.32,2.15,-42.40
01/13/2022 01:00,LONGIL,61762,75.98,3.36,-42.84
01/13/2022 01:00,MHK VL,61756,39.47,1.01,-8.68
01/13/2022 01:00,MILLWD,61759,75.33,2.41,-43.14
01/13/2022 01:00,N.Y.C.,61761,75.15,2.56,-42.81
01/13/2022 01:00,NORTH,61755,29.72,-0.06,0.00
01/13/2022 01:00,NPX,61845,110.51,2.26,-78.47
01/13/2022 01:00,O H,61846,34.51,-2.68,-7.42
01/13/2022 01:00,PJM,61847,56.62,0.15,-26.70
