Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
01/29/2022 00:00,CAPITL,61757,169.04,12.81,0.00
01/29/2022 00:00,CENTRL,61754,156.54,0.31,0.00
01/29/2022 00:00,DUNWOD,61760,168.57,12.34,0.00
01/29/2022 00:00,GENESE,61753,153.42,-2.81,0.00
01/29/2022 00:00,H Q,61844,154.04,-2.19,0.00
01/29/2022 00:00,HUD VL,61758,167.63,11.40,0.00
01/29/2022 00:00,LONGIL,61762,168.10,11.87,0.00
01/29/2022 00:00,MHK VL,61756,162.94,6.71,0.00
01/29/2022 00:00,MILLWD,61759,168.26,12.03,0.00
01/29/2022 00:00,N.Y.C.,61761,169.05,12.81,0.00
01/29/2022 00:00,NORTH,61755,156.39,0.16,0.00
01/29/2022 00:00,NPX,61845,166.86,10.63,0.00
01/29/2022 00:00,O H,61846,148.27,-7.96,0.00
01/29/2022 00:00,PJM,61847,158.72,2.49,0.00
01/29/2022 00:00,WEST,61752,152.33,-3.90,0.00
01/29/2022 01:00,CAPITL,61757,159.23,11.53,0.00
01/29/2022 01:00,CENTRL,61754,146.97,-0.73,0.00
01/29/2022 01:00,DUNWOD,61760,158.79,11.08,0.00
01/29/2022 01:00,GENESE,61753,143.86,-3.84,0.00
01/29/2022 01:00,H Q,61844,145.94,-1.77,0.00
01/29/2022 01:00,HUD VL,61758,157.89,10.18,0.00
01/29/2022 01:00,LONGIL,61762,161.28,13.58,0.00
01/29/2022 01:00,MHK VL,61756,153.62,5.91,0.00
01/29/2022 01:00,MILLWD,61759,158.79,11.08,0.00
01/29/2022 01:00,N.Y.C.,61761,159.37,11.67,0.00
01/29/2022 01:00,NORTH,61755,148.30,0.59,0.00
01/29/2022 01:00,NPX,61845,157.30,9.60,0.00
01/29/2022 01:00,O H,61846,138.25,-9.46,0.00
01/29/2022 01:00,PJM,61847,149.18,1.48,0.00
01/29/2022 01:00,WEST,61752,141.94,-5.76,0.00
01/29/2022 02:00,CAPITL,61757,151.58,11.23,0.00
01/29/2022 02:00,CENTRL,61754,139.22,-1.13,0.00
01/29/2022 02:00,DUNWOD,61760,150.59,10.24,0.00
01/29/2022 02:00,GENESE,61753,136.14,-4.21,0.00
01/29/2022 02:00,H Q,61844,138.67,-1.68,0.00
01/29/2022 02:00,HUD VL,61758,149.90,9.55,0.00
01/29/2022 02:00,LONGIL,61762,153.25,12.90,0.00
01/29/2022 02:00,MHK VL,61756,145.82,5.47,0.00
01/29/2022 02:00,MILLWD,61759,150.73,10.39,0.00
01/29/2022 02:00,N.Y.C.,61761,151.16,10.81,0.00
01/29/2022 02:00,NORTH,61755,141.34,0.99,0.00
01/29/2022 02:00,NPX,61845,149.61,9.26,0.00
01/29/2022 02:00,O H,61846,130.52,-9.83,0.00
01/29/2022 02:00,PJM,61847,141.20,0.85,0.00
01/29/2022 02:00,WEST,61752,133.75,-6.59,0.00
01/29/2022 03:00,CAPITL,61757,153.50,11.11,0.00
01/29/2022 03:00,CENTRL,61754,141.68,-0.71,0.00
01/29/2022 03:00,DUNWOD,61760,152.35,9.96,0.00
01/29/2022 03:00,GENESE,61753,138.40,-3.99,0.00
01/29/2022 03:00,H Q,61844,140.83,-1.56,0.00
01/29/2022 03:00,HUD VL,61758,151.78,9.40,0.00
01/29/2022 03:00,LONGIL,61762,153.64,11.25,0.00
01/29/2022 03:00,MHK VL,61756,148.37,5.98,0.00
01/29/2022 03:00,MILLWD,61759,152.50,10.11,0.00
01/29/2022 03:00,N.Y.C.,61761,152.78,10.39,0.00
01/29/2022 03:00,NORTH,61755,143.67,1.28,0.00
01/29/2022 03:00,NPX,61845,151.64,9.25,0.00
01/29/2022 03:00,O H,61846,132.85,-9.54,0.00
01/29/2022 03:00,PJM,61847,133.25,0.86,10.00
01/29/2022 03:00,WEST,61752,136.13,-6.26,0.00
01/29/2022 04:00,CAPITL,61757,151.80,10.99,0.00
01/29/2022 04:00,CENTRL,61754,140.25,-0.56,0.00
01/29/2022 04:00,DUNWOD,61760,150.81,10.00,0.00
01/29/2022 04:00,GENESE,61753,137.01,-3.80,0.00
01/29/2022 04:00,H Q,61844,139.13,-1.68,0.00
01/29/2022 04:00,HUD VL,61758,150.24,9.44,0.00
01/29/2022 04:00,LONGIL,61762,152.64,11.83,0.00
01/29/2022 04:00,MHK VL,61756,146.72,5.91,0.00
01/29/2022 04:00,MILLWD,61759,150.66,9.85,0.00
01/29/2022 04:00,N.Y.C.,61761,151.23,10.42,0.00
01/29/2022 04:00,NORTH,61755,141.66,0.85,0.00
01/29/2022 04:00,NPX,61845,150.10,9.29,0.00
01/29/2022 04:00,O H,61846,131.79,-9.01,0.00
01/29/2022 04:00,PJM,61847,141.80,0.99,0.00
01/29/2022 04:00,WEST,61752,135.03,-5.78,0.00
01/29/2022 05:00,CAPITL,61757,150.19,11.90,0.00
01/29/2022 05:00,CENTRL,61754,138.02,-0.28,0.00
01/29/2022 05:00,DUNWOD,61760,149.64,11.34,0.00
01/29/2022 05:00,GENESE,61753,134.97,-3.32,0.00
01/29/2022 05:00,H Q,61844,135.66,-2.63,0.00
01/29/2022 05:00,HUD VL,61758,148.94,10.65,0.00
01/29/2022 05:00,LONGIL,61762,153.24,14.94,0.00
01/29/2022 05:00,MHK VL,61756,144.52,6.23,0.00
01/29/2022 05:00,MILLWD,61759,149.36,11.07,0.00
01/29/2022 05:00,N.Y.C.,61761,150.19,11.90,0.00
01/29/2022 05:00,NORTH,61755,138.16,-0.14,0.00
01/29/2022 05:00,NPX,61845,148.80,10.51,0.00
01/29/2022 05:00,O H,61846,129.85,-8.44,0.00
01/29/2022 05:00,PJM,61847,140.37,2.08,0.00
01/29/2022 05:00,WEST,61752,133.18,-5.11,0.00
01/29/2022 06:00,CAPITL,61757,158.87,11.50,0.00
01/29/2022 06:00,CENTRL,61754,146.49,-0.88,0.00
01/29/2022 06:00,DUNWOD,61760,158.56,11.19,0.00
01/29/2022 06:00,GENESE,61753,142.20,-5.16,0.00
01/29/2022 06:00,H Q,61844,145.60,-1.76,0.00
01/29/2022 06:00,HUD VL,61758,157.83,10.46,0.00
01/29/2022 06:00,LONGIL,61762,161.21,13.85,0.00
01/29/2022 06:00,MHK VL,61756,154.29,6.93,0.00
01/29/2022 06:00,MILLWD,61759,158.27,10.90,0.00
01/29/2022 06:00,N.Y.C.,61761,158.87,11.50,0.00
01/29/2022 06:00,NORTH,61755,148.54,1.17,0.00
01/29/2022 06:00,NPX,61845,157.53,10.16,0.00
01/29/2022 06:00,O H,61846,134.10,-13.26,0.00
01/29/2022 06:00,PJM,61847,147.66,0.30,0.00
01/29/2022 06:00,WEST,61752,138.23,-9.14,0.00
01/29/2022 07:00,CAPITL,61757,163.87,11.72,0.00
01/29/2022 07:00,CENTRL,61754,151.24,-0.91,0.00
01/29/2022 07:00,DUNWOD,61760,162.80,10.65,0.00
01/29/2022 07:00,GENESE,61753,146.68,-5.47,0.00
01/29/2022 07:00,H Q,61844,150.78,-1.37,0.00
01/29/2022 07:00,HUD VL,61758,162.19,10.04,0.00
01/29/2022 07:00,LONGIL,61762,163.71,11.56,0.00
01/29/2022 07:00,MHK VL,61756,159.30,7.15,0.00
01/29/2022 07:00,MILLWD,61759,162.80,10.65,0.00
01/29/2022 07:00,N.Y.C.,61761,162.95,10.80,0.00
01/29/2022 07:00,NORTH,61755,154.12,1.97,0.00
01/29/2022 07:00,NPX,61845,161.74,9.59,0.00
01/29/2022 07:00,O H,61846,137.69,-14.46,0.00
01/29/2022 07:00,PJM,61847,151.70,-0.46,0.00
01/29/2022 07:00,WEST,61752,141.96,-10.19,0.00
01/29/2022 08:00,CAPITL,61757,178.26,13.35,0.00
01/29/2022 08:00,CENTRL,61754,164.25,-0.66,0.00
01/29/2022 08:00,DUNWOD,61760,176.44,11.54,0.00
01/29/2022 08:00,GENESE,61753,159.47,-5.44,0.00
01/29/2022 08:00,H Q,61844,163.09,-1.81,0.00
01/29/2022 08:00,HUD VL,61758,176.12,11.22,0.00
01/29/2022 08:00,LONGIL,61762,176.12,11.22,0.00
01/29/2022 08:00,MHK VL,61756,172.33,7.43,0.00
01/29/2022 08:00,MILLWD,61759,176.78,11.88,0.00
01/29/2022 08:00,N.Y.C.,61761,175.95,11.05,0.00
01/29/2022 08:00,NORTH,61755,166.89,1.99,0.00
01/29/2022 08:00,NPX,61845,175.30,10.40,0.00
01/29/2022 08:00,O H,61846,150.23,-14.68,0.00
01/29/2022 08:00,PJM,61847,164.74,-0.16,0.00
01/29/2022 08:00,WEST,61752,155.18,-9.73,0.00
01/29/2022 09:00,CAPITL,61757,179.41,14.66,0.00
01/29/2022 09:00,CENTRL,61754,164.26,-0.49,0.00
01/29/2022 09:00,DUNWOD,61760,179.07,14.33,0.00
01/29/2022 09:00,GENESE,61753,159.47,-5.28,0.00
01/29/2022 09:00,H Q,61844,161.79,-2.96,0.00
01/29/2022 09:00,HUD VL,61758,178.26,13.51,0.00
01/29/2022 09:00,LONGIL,61762,179.25,14.50,0.00
01/29/2022 09:00,MHK VL,61756,172.66,7.91,0.00
01/29/2022 09:00,MILLWD,61759,178.92,14.17,0.00
