Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
03/27/2022 00:00,CAPITL,61757,81.57,1.63,-52.29
03/27/2022 00:00,CENTRL,61754,34.93,0.47,-6.81
03/27/2022 00:00,DUNWOD,61760,66.87,2.21,-37.01
03/27/2022 00:00,GENESE,61753,32.89,-0.03,-5.27
03/27/2022 00:00,H Q,61844,26.13,-0.55,0.96
03/27/2022 00:00,HUD VL,61758,66.84,2.02,-37.18
03/27/2022 00:00,LONGIL,61762,81.13,2.99,-50.49
03/27/2022 00:00,MHK VL,61756,37.06,0.80,-8.61
03/27/2022 00:00,MILLWD,61759,67.05,2.18,-37.21
03/27/2022 00:00,N.Y.C.,61761,66.44,2.35,-36.44
03/27/2022 00:00,NORTH,61755,26.96,-0.69,0.00
03/27/2022 00:00,NPX,61845,69.66,1.93,-40.07
03/27/2022 00:00,O H,61846,32.55,-1.05,-5.95
03/27/2022 00:00,PJM,61847,50.05,0.72,-21.69
03/27/2022 00:00,WEST,61752,34.36,-0.55,-7.27
03/27/2022 01:00,CAPITL,61757,77.80,0.96,-60.35
03/27/2022 01:00,CENTRL,61754,24.66,0.30,-7.86
03/27/2022 01:00,DUNWOD,61760,60.57,1.35,-42.71
03/27/2022 01:00,GENESE,61753,22.65,0.07,-6.08
03/27/2022 01:00,H Q,61844,17.12,-0.35,-0.96
03/27/2022 01:00,HUD VL,61758,60.61,1.20,-42.90
03/27/2022 01:00,LONGIL,61762,61.05,1.82,-42.74
03/27/2022 01:00,MHK VL,61756,26.84,0.41,-9.93
03/27/2022 01:00,MILLWD,61759,60.77,1.32,-42.94
03/27/2022 01:00,N.Y.C.,61761,60.24,1.40,-42.34
03/27/2022 01:00,NORTH,61755,16.06,-0.44,0.00
03/27/2022 01:00,NPX,61845,66.01,1.19,-48.32
03/27/2022 01:00,O H,61846,25.00,-0.44,-8.94
03/27/2022 01:00,PJM,61847,44.61,0.51,-27.60
03/27/2022 01:00,WEST,61752,24.69,-0.20,-8.39
03/27/2022 02:00,CAPITL,61757,69.91,1.16,-47.64
03/27/2022 02:00,CENTRL,61754,27.74,0.42,-6.21
03/27/2022 02:00,DUNWOD,61760,56.60,1.77,-33.72
