Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
03/18/2022 00:00,CAPITL,61757,41.84,1.64,-13.24
03/18/2022 00:00,CENTRL,61754,29.58,0.86,-1.76
03/18/2022 00:00,DUNWOD,61760,38.44,2.02,-9.45
03/18/2022 00:00,GENESE,61753,28.83,0.54,-1.33
03/18/2022 00:00,H Q,61844,26.21,-0.75,0.00
03/18/2022 00:00,HUD VL,61758,38.43,1.97,-9.50
03/18/2022 00:00,LONGIL,61762,38.98,2.56,-9.46
03/18/2022 00:00,MHK VL,61756,30.17,0.97,-2.24
03/18/2022 00:00,MILLWD,61759,38.43,1.94,-9.53
03/18/2022 00:00,N.Y.C.,61761,38.52,2.10,-9.46
03/18/2022 00:00,NORTH,61755,25.88,-1.08,0.00
03/18/2022 00:00,NPX,61845,39.02,1.64,-10.41
03/18/2022 00:00,O H,61846,28.78,0.08,-1.74
03/18/2022 00:00,PJM,61847,34.15,1.16,-6.03
03/18/2022 00:00,WEST,61752,29.45,0.67,-1.82
03/18/2022 01:00,CAPITL,61757,40.84,1.50,-14.33
03/18/2022 01:00,CENTRL,61754,27.69,0.78,-1.90
03/18/2022 01:00,DUNWOD,61760,37.00,1.75,-10.23
03/18/2022 01:00,GENESE,61753,26.93,0.47,-1.44
03/18/2022 01:00,H Q,61844,24.34,-0.67,0.00
03/18/2022 01:00,HUD VL,61758,37.02,1.72,-10.29
03/18/2022 01:00,LONGIL,61762,37.38,2.13,-10.24
03/18/2022 01:00,MHK VL,61756,28.26,0.82,-2.42
03/18/2022 01:00,MILLWD,61759,37.00,1.68,-10.31
03/18/2022 01:00,N.Y.C.,61761,37.07,1.83,-10.24
03/18/2022 01:00,NORTH,61755,24.04,-0.98,0.00
03/18/2022 01:00,NPX,61845,37.68,1.40,-11.27
03/18/2022 01:00,O H,61846,26.97,0.08,-1.88
03/18/2022 01:00,PJM,61847,32.54,1.00,-6.53
03/18/2022 01:00,WEST,61752,27.61,0.63,-1.97
03/18/2022 02:00,CAPITL,61757,39.03,1.47,-12.60
03/18/2022 02:00,CENTRL,61754,27.26,0.62,-1.67
03/18/2022 02:00,DUNWOD,61760,35.66,1.70,-9.00
03/18/2022 02:00,GENESE,61753,26.50,0.28,-1.27
03/18/2022 02:00,H Q,61844,24.34,-0.62,0.00
03/18/2022 02:00,HUD VL,61758,35.65,1.65,-9.04
03/18/2022 02:00,LONGIL,61762,36.13,2.17,-9.00
03/18/2022 02:00,MHK VL,61756,27.92,0.82,-2.13
03/18/2022 02:00,MILLWD,61759,35.65,1.62,-9.07
03/18/2022 02:00,N.Y.C.,61761,35.81,1.85,-9.00
03/18/2022 02:00,NORTH,61755,23.99,-0.97,0.00
03/18/2022 02:00,NPX,61845,36.30,1.42,-9.91
03/18/2022 02:00,O H,61846,26.34,-0.27,-1.65
03/18/2022 02:00,PJM,61847,31.50,0.80,-5.74
03/18/2022 02:00,WEST,61752,26.94,0.25,-1.73
03/18/2022 03:00,CAPITL,61757,39.02,1.60,-12.52
03/18/2022 03:00,CENTRL,61754,27.17,0.60,-1.66
03/18/2022 03:00,DUNWOD,61760,35.40,1.55,-8.94
03/18/2022 03:00,GENESE,61753,26.42,0.25,-1.26
03/18/2022 03:00,H Q,61844,24.34,-0.57,0.00
03/18/2022 03:00,HUD VL,61758,35.42,1.52,-8.99
03/18/2022 03:00,LONGIL,61762,35.85,1.99,-8.94
03/18/2022 03:00,MHK VL,61756,27.80,0.77,-2.12
03/18/2022 03:00,MILLWD,61759,35.42,1.49,-9.01
03/18/2022 03:00,N.Y.C.,61761,35.52,1.67,-8.94
03/18/2022 03:00,NORTH,61755,24.02,-0.90,0.00
03/18/2022 03:00,NPX,61845,36.10,1.34,-9.85
03/18/2022 03:00,O H,61846,26.23,-0.32,-1.64
03/18/2022 03:00,PJM,61847,31.31,0.70,-5.70
03/18/2022 03:00,WEST,61752,26.85,0.22,-1.72
03/18/2022 04:00,CAPITL,61757,40.30,1.60,-13.77
03/18/2022 04:00,CENTRL,61754,27.39,0.62,-1.83
03/18/2022 04:00,DUNWOD,61760,36.34,1.57,-9.83
03/18/2022 04:00,GENESE,61753,26.62,0.30,-1.38
03/18/2022 04:00,H Q,61844,24.34,-0.60,0.00
03/18/2022 04:00,HUD VL,61758,36.37,1.55,-9.88
03/18/2022 04:00,LONGIL,61762,36.79,2.02,-9.84
03/18/2022 04:00,MHK VL,61756,28.04,0.77,-2.33
03/18/2022 04:00,MILLWD,61759,36.32,1.47,-9.91
03/18/2022 04:00,N.Y.C.,61761,36.45,1.67,-9.84
03/18/2022 04:00,NORTH,61755,23.97,-0.97,0.00
03/18/2022 04:00,NPX,61845,37.09,1.32,-10.83
03/18/2022 04:00,O H,61846,26.47,-0.27,-1.81
03/18/2022 04:00,PJM,61847,31.93,0.72,-6.27
03/18/2022 04:00,WEST,61752,27.08,0.25,-1.89
03/18/2022 05:00,CAPITL,61757,40.48,1.94,-10.45
03/18/2022 05:00,CENTRL,61754,30.38,0.90,-1.39
03/18/2022 05:00,DUNWOD,61760,37.44,1.88,-7.47
03/18/2022 05:00,GENESE,61753,29.73,0.59,-1.05
03/18/2022 05:00,H Q,61844,27.30,-0.79,0.00
03/18/2022 05:00,HUD VL,61758,37.45,1.85,-7.50
03/18/2022 05:00,LONGIL,61762,37.83,2.27,-7.47
03/18/2022 05:00,MHK VL,61756,30.87,1.01,-1.77
03/18/2022 05:00,MILLWD,61759,37.41,1.80,-7.52
03/18/2022 05:00,N.Y.C.,61761,37.47,1.91,-7.47
03/18/2022 05:00,NORTH,61755,27.02,-1.07,0.00
03/18/2022 05:00,NPX,61845,37.94,1.63,-8.22
03/18/2022 05:00,O H,61846,29.52,0.06,-1.37
03/18/2022 05:00,PJM,61847,33.89,1.04,-4.76
03/18/2022 05:00,WEST,61752,30.23,0.70,-1.44
03/18/2022 06:00,CAPITL,61757,49.50,1.84,-21.78
03/18/2022 06:00,CENTRL,61754,29.54,0.80,-2.86
03/18/2022 06:00,DUNWOD,61760,43.20,1.78,-15.54
03/18/2022 06:00,GENESE,61753,28.36,0.29,-2.19
03/18/2022 06:00,H Q,61844,29.48,-0.70,-4.30
03/18/2022 06:00,HUD VL,61758,43.28,1.76,-15.64
03/18/2022 06:00,LONGIL,61762,43.68,2.25,-15.55
03/18/2022 06:00,MHK VL,61756,30.52,1.06,-3.58
03/18/2022 06:00,MILLWD,61759,43.26,1.71,-15.67
03/18/2022 06:00,N.Y.C.,61761,43.16,1.73,-15.54
03/18/2022 06:00,NORTH,61755,25.00,-0.88,0.00
03/18/2022 06:00,NPX,61845,48.61,1.32,-21.41
03/18/2022 06:00,O H,61846,32.34,-0.70,-7.16
03/18/2022 06:00,PJM,61847,40.90,0.80,-14.22
03/18/2022 06:00,WEST,61752,28.94,0.05,-3.01
03/18/2022 07:00,CAPITL,61757,61.57,2.90,-20.44
