Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
03/11/2022 00:00,CAPITL,61757,42.62,2.60,-4.38
03/11/2022 00:00,CENTRL,61754,37.12,0.89,-0.59
03/11/2022 00:00,DUNWOD,61760,41.90,3.17,-3.10
03/11/2022 00:00,GENESE,61753,36.43,0.36,-0.44
03/11/2022 00:00,H Q,61844,34.82,-0.82,0.00
03/11/2022 00:00,HUD VL,61758,41.74,2.99,-3.11
03/11/2022 00:00,LONGIL,61762,42.69,3.96,-3.10
03/11/2022 00:00,MHK VL,61756,37.78,1.39,-0.75
03/11/2022 00:00,MILLWD,61759,41.82,3.07,-3.12
03/11/2022 00:00,N.Y.C.,61761,42.16,3.42,-3.10
03/11/2022 00:00,NORTH,61755,35.03,-0.61,0.00
03/11/2022 00:00,NPX,61845,41.80,2.74,-3.42
03/11/2022 00:00,O H,61846,35.57,-0.64,-0.57
03/11/2022 00:00,PJM,61847,39.13,1.50,-1.99
03/11/2022 00:00,WEST,61752,36.56,0.32,-0.60
03/11/2022 01:00,CAPITL,61757,41.05,2.47,-3.87
03/11/2022 01:00,CENTRL,61754,36.00,0.76,-0.52
03/11/2022 01:00,DUNWOD,61760,40.33,2.88,-2.73
03/11/2022 01:00,GENESE,61753,35.28,0.17,-0.39
03/11/2022 01:00,H Q,61844,33.95,-0.76,0.00
03/11/2022 01:00,HUD VL,61758,40.24,2.78,-2.74
03/11/2022 01:00,LONGIL,61762,40.89,3.44,-2.73
03/11/2022 01:00,MHK VL,61756,36.70,1.32,-0.66
03/11/2022 01:00,MILLWD,61759,40.28,2.81,-2.75
03/11/2022 01:00,N.Y.C.,61761,40.61,3.16,-2.74
03/11/2022 01:00,NORTH,61755,34.13,-0.59,0.00
03/11/2022 01:00,NPX,61845,40.20,2.47,-3.02
03/11/2022 01:00,O H,61846,34.36,-0.87,-0.51
03/11/2022 01:00,PJM,61847,37.76,1.29,-1.76
