Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/28/2022 00:00,CAPITL,61757,110.46,3.05,-71.91
02/28/2022 00:00,CENTRL,61754,44.53,0.07,-8.97
02/28/2022 00:00,DUNWOD,61760,89.42,2.80,-51.12
02/28/2022 00:00,GENESE,61753,41.66,-0.60,-6.77
02/28/2022 00:00,H Q,61844,34.82,-0.68,0.00
02/28/2022 00:00,HUD VL,61758,88.70,2.48,-50.72
02/28/2022 00:00,LONGIL,61762,97.64,4.01,-58.13
02/28/2022 00:00,MHK VL,61756,47.96,1.24,-11.22
02/28/2022 00:00,MILLWD,61759,89.82,2.73,-51.59
02/28/2022 00:00,N.Y.C.,61761,89.60,2.94,-51.16
02/28/2022 00:00,NORTH,61755,35.00,-0.50,0.00
02/28/2022 00:00,NPX,61845,108.80,2.63,-70.68
02/28/2022 00:00,O H,61846,42.71,-1.77,-8.99
02/28/2022 00:00,PJM,61847,54.00,0.50,-18.01
02/28/2022 00:00,WEST,61752,43.90,-1.06,-9.47
02/28/2022 01:00,CAPITL,61757,102.07,3.24,-61.53
02/28/2022 01:00,CENTRL,61754,45.04,0.07,-7.67
02/28/2022 01:00,DUNWOD,61760,83.94,2.91,-43.74
02/28/2022 01:00,GENESE,61753,42.53,-0.56,-5.79
02/28/2022 01:00,H Q,61844,36.55,-0.75,0.00
02/28/2022 01:00,HUD VL,61758,83.26,2.57,-43.39
02/28/2022 01:00,LONGIL,61762,91.00,4.18,-49.53
02/28/2022 01:00,MHK VL,61756,48.20,1.30,-9.60
02/28/2022 01:00,MILLWD,61759,84.27,2.83,-44.14
02/28/2022 01:00,N.Y.C.,61761,84.12,3.06,-43.77
02/28/2022 01:00,NORTH,61755,36.66,-0.63,0.00
02/28/2022 01:00,NPX,61845,114.10,2.76,-74.04
02/28/2022 01:00,O H,61846,43.16,-1.83,-7.69
02/28/2022 01:00,PJM,61847,52.80,0.52,-14.98
02/28/2022 01:00,WEST,61752,44.35,-1.04,-8.10
02/28/2022 02:00,CAPITL,61757,91.00,3.51,-46.70
02/28/2022 02:00,CENTRL,61754,46.58,-0.04,-5.82
02/28/2022 02:00,DUNWOD,61760,77.21,3.22,-33.20
02/28/2022 02:00,GENESE,61753,44.30,-0.90,-4.40
02/28/2022 02:00,H Q,61844,40.06,-0.73,0.00
02/28/2022 02:00,HUD VL,61758,76.58,2.85,-32.93
02/28/2022 02:00,LONGIL,61762,85.64,4.57,-40.28
02/28/2022 02:00,MHK VL,61756,49.55,1.47,-7.29
02/28/2022 02:00,MILLWD,61759,77.44,3.14,-33.50
02/28/2022 02:00,N.Y.C.,61761,77.40,3.38,-33.22
02/28/2022 02:00,NORTH,61755,40.02,-0.78,0.00
02/28/2022 02:00,NPX,61845,112.80,3.02,-68.99
02/28/2022 02:00,O H,61846,44.13,-2.49,-5.83
02/28/2022 02:00,PJM,61847,55.00,0.45,-13.76
02/28/2022 02:00,WEST,61752,45.30,-1.63,-6.14
02/28/2022 03:00,CAPITL,61757,95.18,3.36,-52.70
02/28/2022 03:00,CENTRL,61754,45.61,-0.08,-6.57
02/28/2022 03:00,DUNWOD,61760,79.63,3.05,-37.46
02/28/2022 03:00,GENESE,61753,43.19,-0.90,-4.97
02/28/2022 03:00,H Q,61844,38.49,-0.63,0.00
02/28/2022 03:00,HUD VL,61758,79.02,2.74,-37.16
02/28/2022 03:00,LONGIL,61762,92.83,4.38,-49.33
02/28/2022 03:00,MHK VL,61756,48.71,1.37,-8.22
02/28/2022 03:00,MILLWD,61759,79.94,3.01,-37.81
02/28/2022 03:00,N.Y.C.,61761,79.82,3.21,-37.49
02/28/2022 03:00,NORTH,61755,38.45,-0.67,0.00
02/28/2022 03:00,NPX,61845,118.80,2.89,-76.79
02/28/2022 03:00,O H,61846,43.31,-2.39,-6.58
02/28/2022 03:00,PJM,61847,55.80,0.43,-16.25
02/28/2022 03:00,WEST,61752,44.52,-1.53,-6.93
02/28/2022 04:00,CAPITL,61757,88.64,4.53,-33.20
02/28/2022 04:00,CENTRL,61754,55.11,0.05,-4.14
02/28/2022 04:00,DUNWOD,61760,78.59,4.07,-23.60
02/28/2022 04:00,GENESE,61753,53.08,-0.97,-3.13
02/28/2022 04:00,H Q,61844,50.00,-0.91,0.00
02/28/2022 04:00,HUD VL,61758,77.94,3.62,-23.41
02/28/2022 04:00,LONGIL,61762,94.75,5.80,-38.03
02/28/2022 04:00,MHK VL,61756,57.98,1.88,-5.18
02/28/2022 04:00,MILLWD,61759,78.70,3.97,-23.82
02/28/2022 04:00,N.Y.C.,61761,78.81,4.28,-23.62
02/28/2022 04:00,NORTH,61755,49.90,-1.02,0.00
02/28/2022 04:00,NPX,61845,120.86,3.77,-66.17
02/28/2022 04:00,O H,61846,52.16,-2.90,-4.15
02/28/2022 04:00,PJM,61847,57.80,0.71,-6.17
02/28/2022 04:00,WEST,61752,53.55,-1.73,-4.37
02/28/2022 05:00,CAPITL,61757,84.64,5.47,-17.01
02/28/2022 05:00,CENTRL,61754,64.22,-0.06,-2.12
02/28/2022 05:00,DUNWOD,61760,79.16,4.91,-12.09
02/28/2022 05:00,GENESE,61753,62.27,-1.49,-1.60
02/28/2022 05:00,H Q,61844,61.10,-1.06,0.00
02/28/2022 05:00,HUD VL,61758,78.57,4.41,-11.99
02/28/2022 05:00,LONGIL,61762,119.12,7.02,-49.94
02/28/2022 05:00,MHK VL,61756,67.24,2.42,-2.65
02/28/2022 05:00,MILLWD,61759,79.15,4.79,-12.20
02/28/2022 05:00,N.Y.C.,61761,79.42,5.16,-12.10
02/28/2022 05:00,NORTH,61755,61.23,-0.93,0.00
02/28/2022 05:00,NPX,61845,120.80,4.54,-54.10
02/28/2022 05:00,O H,61846,60.00,-4.29,-2.13
02/28/2022 05:00,PJM,61847,65.30,0.49,-2.64
02/28/2022 05:00,WEST,61752,61.48,-2.92,-2.24
02/28/2022 06:00,CAPITL,61757,111.67,8.93,0.00
02/28/2022 06:00,CENTRL,61754,102.13,-0.61,0.00
02/28/2022 06:00,DUNWOD,61760,110.65,7.91,0.00
02/28/2022 06:00,GENESE,61753,99.45,-3.29,0.00
02/28/2022 06:00,H Q,61844,101.20,-1.54,0.00
02/28/2022 06:00,HUD VL,61758,109.93,7.19,0.00
02/28/2022 06:00,LONGIL,61762,156.39,12.01,-41.64
02/28/2022 06:00,MHK VL,61756,107.47,4.73,0.00
02/28/2022 06:00,MILLWD,61759,110.65,7.91,0.00
02/28/2022 06:00,N.Y.C.,61761,111.06,8.32,0.00
02/28/2022 06:00,NORTH,61755,101.91,-0.83,0.00
02/28/2022 06:00,NPX,61845,158.08,7.19,-48.15
02/28/2022 06:00,O H,61846,93.39,-9.35,0.00
