Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/15/2022 00:00,CAPITL,61757,164.88,13.62,0.00
02/15/2022 00:00,CENTRL,61754,152.47,1.20,0.00
02/15/2022 00:00,DUNWOD,61760,163.51,12.25,0.00
02/15/2022 00:00,GENESE,61753,149.90,-1.36,0.00
02/15/2022 00:00,H Q,61844,147.93,-3.33,0.00
02/15/2022 00:00,HUD VL,61758,162.00,10.74,0.00
02/15/2022 00:00,LONGIL,61762,168.35,17.09,0.00
02/15/2022 00:00,MHK VL,61756,159.12,7.86,0.00
02/15/2022 00:00,MILLWD,61759,163.51,12.25,0.00
02/15/2022 00:00,N.Y.C.,61761,163.81,12.55,0.00
02/15/2022 00:00,NORTH,61755,148.08,-3.18,0.00
02/15/2022 00:00,NPX,61845,161.69,10.43,0.00
02/15/2022 00:00,O H,61846,42.93,-5.75,102.59
02/15/2022 00:00,PJM,61847,82.00,3.02,72.29
02/15/2022 00:00,WEST,61752,149.00,-2.26,0.00
02/15/2022 01:00,CAPITL,61757,155.84,13.00,0.00
02/15/2022 01:00,CENTRL,61754,143.71,0.86,0.00
02/15/2022 01:00,DUNWOD,61760,154.41,11.57,0.00
02/15/2022 01:00,GENESE,61753,141.14,-1.71,0.00
02/15/2022 01:00,H Q,61844,139.70,-3.14,0.00
02/15/2022 01:00,HUD VL,61758,153.27,10.42,0.00
02/15/2022 01:00,LONGIL,61762,159.42,16.56,-0.02
02/15/2022 01:00,MHK VL,61756,150.13,7.28,0.00
02/15/2022 01:00,MILLWD,61759,154.85,12.00,0.00
02/15/2022 01:00,N.Y.C.,61761,154.98,12.13,0.00
02/15/2022 01:00,NORTH,61755,139.70,-3.14,0.00
02/15/2022 01:00,NPX,61845,153.27,10.42,0.00
02/15/2022 01:00,O H,61846,42.95,-5.99,93.90
02/15/2022 01:00,PJM,61847,75.14,2.71,70.41
02/15/2022 01:00,WEST,61752,140.13,-2.72,0.00
02/15/2022 02:00,CAPITL,61757,154.03,12.46,0.00
02/15/2022 02:00,CENTRL,61754,142.28,0.71,0.00
02/15/2022 02:00,DUNWOD,61760,153.03,11.46,0.00
02/15/2022 02:00,GENESE,61753,139.59,-1.98,0.00
02/15/2022 02:00,H Q,61844,138.74,-2.83,0.00
02/15/2022 02:00,HUD VL,61758,151.77,10.20,0.00
02/15/2022 02:00,LONGIL,61762,158.64,16.27,-0.80
02/15/2022 02:00,MHK VL,61756,148.92,7.36,0.00
02/15/2022 02:00,MILLWD,61759,153.18,11.61,0.00
02/15/2022 02:00,N.Y.C.,61761,153.46,11.89,0.00
02/15/2022 02:00,NORTH,61755,139.02,-2.54,0.00
02/15/2022 02:00,NPX,61845,151.62,10.05,0.00
