Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/09/2022 00:00,CAPITL,61757,86.74,2.91,-55.31
02/09/2022 00:00,CENTRL,61754,35.44,0.26,-6.66
02/09/2022 00:00,DUNWOD,61760,69.52,2.05,-38.94
02/09/2022 00:00,GENESE,61753,33.29,-0.23,-4.99
02/09/2022 00:00,H Q,61844,27.81,-0.71,0.00
02/09/2022 00:00,HUD VL,61758,68.86,1.83,-38.51
02/09/2022 00:00,LONGIL,61762,87.58,3.08,-55.97
02/09/2022 00:00,MHK VL,61756,38.21,1.34,-8.35
02/09/2022 00:00,MILLWD,61759,69.87,2.05,-39.29
02/09/2022 00:00,N.Y.C.,61761,69.60,2.11,-38.97
02/09/2022 00:00,NORTH,61755,27.69,-0.83,0.00
02/09/2022 00:00,NPX,61845,85.51,1.91,-55.08
02/09/2022 00:00,O H,61846,33.81,-1.23,-6.51
02/09/2022 00:00,PJM,61847,52.70,0.37,-23.81
02/09/2022 00:00,WEST,61752,34.90,-0.49,-6.87
02/09/2022 01:00,CAPITL,61757,75.87,2.82,-44.56
02/09/2022 01:00,CENTRL,61754,34.03,0.17,-5.37
02/09/2022 01:00,DUNWOD,61760,61.98,2.11,-31.38
02/09/2022 01:00,GENESE,61753,32.26,-0.26,-4.02
02/09/2022 01:00,H Q,61844,27.81,-0.68,0.00
02/09/2022 01:00,HUD VL,61758,61.40,1.88,-31.03
02/09/2022 01:00,LONGIL,61762,82.12,3.11,-50.52
02/09/2022 01:00,MHK VL,61756,36.47,1.25,-6.72
02/09/2022 01:00,MILLWD,61759,62.26,2.11,-31.66
02/09/2022 01:00,N.Y.C.,61761,62.03,2.14,-31.40
02/09/2022 01:00,NORTH,61755,27.75,-0.74,0.00
02/09/2022 01:00,NPX,61845,83.77,1.91,-53.37
02/09/2022 01:00,O H,61846,32.48,-1.25,-5.25
02/09/2022 01:00,PJM,61847,48.48,0.40,-19.59
02/09/2022 01:00,WEST,61752,33.51,-0.51,-5.53
02/09/2022 02:00,CAPITL,61757,74.15,2.78,-43.05
02/09/2022 02:00,CENTRL,61754,33.64,0.14,-5.19
02/09/2022 02:00,DUNWOD,61760,60.67,2.04,-30.32
02/09/2022 02:00,GENESE,61753,31.83,-0.37,-3.89
02/09/2022 02:00,H Q,61844,27.66,-0.65,0.00
02/09/2022 02:00,HUD VL,61758,60.14,1.84,-29.98
02/09/2022 02:00,LONGIL,61762,77.12,3.03,-45.78
02/09/2022 02:00,MHK VL,61756,36.06,1.24,-6.50
02/09/2022 02:00,MILLWD,61759,60.94,2.04,-30.59
02/09/2022 02:00,N.Y.C.,61761,60.75,2.10,-30.34
02/09/2022 02:00,NORTH,61755,27.66,-0.65,0.00
02/09/2022 02:00,NPX,61845,80.57,1.90,-50.36
02/09/2022 02:00,O H,61846,32.02,-1.36,-5.07
02/09/2022 02:00,PJM,61847,47.61,0.37,-18.93
02/09/2022 02:00,WEST,61752,32.95,-0.71,-5.35
02/09/2022 03:00,CAPITL,61757,75.95,2.84,-44.74
02/09/2022 03:00,CENTRL,61754,33.91,0.14,-5.39
02/09/2022 03:00,DUNWOD,61760,61.92,2.04,-31.51
02/09/2022 03:00,GENESE,61753,32.10,-0.31,-4.04
02/09/2022 03:00,H Q,61844,27.72,-0.65,0.00
02/09/2022 03:00,HUD VL,61758,61.40,1.87,-31.16
02/09/2022 03:00,LONGIL,61762,78.53,3.04,-47.12
02/09/2022 03:00,MHK VL,61756,36.35,1.22,-6.75
02/09/2022 03:00,MILLWD,61759,62.23,2.07,-31.79
02/09/2022 03:00,N.Y.C.,61761,61.97,2.07,-31.53
02/09/2022 03:00,NORTH,61755,27.75,-0.62,0.00
02/09/2022 03:00,NPX,61845,77.60,1.90,-47.32
02/09/2022 03:00,O H,61846,32.34,-1.30,-5.27
02/09/2022 03:00,PJM,61847,48.41,0.37,-19.67
02/09/2022 03:00,WEST,61752,33.33,-0.60,-5.56
02/09/2022 04:00,CAPITL,61757,80.55,3.11,-46.97
02/09/2022 04:00,CENTRL,61754,36.31,0.18,-5.66
02/09/2022 04:00,DUNWOD,61760,65.70,2.16,-33.07
02/09/2022 04:00,GENESE,61753,34.46,-0.24,-4.24
02/09/2022 04:00,H Q,61844,29.74,-0.73,0.00
02/09/2022 04:00,HUD VL,61758,65.19,2.01,-32.71
02/09/2022 04:00,LONGIL,61762,82.54,3.29,-48.78
02/09/2022 04:00,MHK VL,61756,38.93,1.37,-7.09
02/09/2022 04:00,MILLWD,61759,66.00,2.16,-33.37
02/09/2022 04:00,N.Y.C.,61761,65.76,2.19,-33.10
02/09/2022 04:00,NORTH,61755,29.77,-0.70,0.00
02/09/2022 04:00,NPX,61845,81.10,2.04,-48.59
02/09/2022 04:00,O H,61846,34.72,-1.28,-5.53
02/09/2022 04:00,PJM,61847,51.60,0.49,-20.65
02/09/2022 04:00,WEST,61752,35.81,-0.49,-5.83
02/09/2022 05:00,CAPITL,61757,90.94,3.69,-55.15
02/09/2022 05:00,CENTRL,61754,38.97,0.23,-6.64
02/09/2022 05:00,DUNWOD,61760,72.96,2.02,-38.83
02/09/2022 05:00,GENESE,61753,36.89,-0.19,-4.98
02/09/2022 05:00,H Q,61844,31.37,-0.74,0.00
02/09/2022 05:00,HUD VL,61758,72.43,1.93,-38.40
02/09/2022 05:00,LONGIL,61762,89.94,3.28,-54.56
02/09/2022 05:00,MHK VL,61756,41.93,1.51,-8.32
02/09/2022 05:00,MILLWD,61759,73.30,2.02,-39.18
02/09/2022 05:00,N.Y.C.,61761,72.73,1.89,-38.73
02/09/2022 05:00,NORTH,61755,31.49,-0.61,0.00
02/09/2022 05:00,NPX,61845,97.41,2.02,-63.28
02/09/2022 05:00,O H,61846,37.22,-1.38,-6.49
02/09/2022 05:00,PJM,61847,56.28,0.29,-23.89
02/09/2022 05:00,WEST,61752,38.41,-0.55,-6.85
02/09/2022 06:00,CAPITL,61757,105.63,4.43,-59.86
02/09/2022 06:00,CENTRL,61754,48.61,0.04,-7.23
02/09/2022 06:00,DUNWOD,61760,86.42,2.98,-42.09
02/09/2022 06:00,GENESE,61753,45.92,-0.83,-5.40
02/09/2022 06:00,H Q,61844,20.00,-0.79,20.56
02/09/2022 06:00,HUD VL,61758,85.79,2.77,-41.67
02/09/2022 06:00,LONGIL,61762,99.29,4.59,-53.36
02/09/2022 06:00,MHK VL,61756,51.53,1.61,-8.57
02/09/2022 06:00,MILLWD,61759,86.84,3.02,-42.47
02/09/2022 06:00,N.Y.C.,61761,86.32,2.85,-42.12
02/09/2022 06:00,NORTH,61755,40.73,-0.62,0.00
02/09/2022 06:00,NPX,61845,108.70,2.65,-64.71
02/09/2022 06:00,O H,61846,45.08,-3.31,-7.04
02/09/2022 06:00,PJM,61847,67.07,0.17,-25.56
02/09/2022 06:00,WEST,61752,46.88,-1.94,-7.48
02/09/2022 07:00,CAPITL,61757,150.26,4.06,-106.42
02/09/2022 07:00,CENTRL,61754,50.75,0.32,-10.66
02/09/2022 07:00,DUNWOD,61760,110.31,2.94,-67.60
02/09/2022 07:00,GENESE,61753,47.16,-0.52,-7.91
02/09/2022 07:00,H Q,61844,59.97,-0.36,-20.56
02/09/2022 07:00,HUD VL,61758,109.59,2.67,-67.15
02/09/2022 07:00,LONGIL,61762,126.26,4.49,-81.99
02/09/2022 07:00,MHK VL,61756,53.43,2.07,-11.59
02/09/2022 07:00,MILLWD,61759,111.03,2.98,-68.27
02/09/2022 07:00,N.Y.C.,61761,110.12,2.71,-67.64
02/09/2022 07:00,NORTH,61755,39.69,-0.08,0.00
02/09/2022 07:00,NPX,61845,122.24,2.58,-79.88
02/09/2022 07:00,O H,61846,47.70,-2.71,-10.63
02/09/2022 07:00,PJM,61847,80.41,0.36,-40.28
02/09/2022 07:00,WEST,61752,49.57,-1.43,-11.23
02/09/2022 08:00,CAPITL,61757,150.86,3.56,-113.72
02/09/2022 08:00,CENTRL,61754,45.08,0.13,-11.36
02/09/2022 08:00,DUNWOD,61760,108.60,2.69,-72.33
02/09/2022 08:00,GENESE,61753,41.44,-0.57,-8.43
02/09/2022 08:00,H Q,61844,33.31,-0.27,0.00
02/09/2022 08:00,HUD VL,61758,107.75,2.35,-71.82
02/09/2022 08:00,LONGIL,61762,111.28,3.93,-73.77
02/09/2022 08:00,MHK VL,61756,47.73,1.65,-12.50
02/09/2022 08:00,MILLWD,61759,109.35,2.72,-73.05
02/09/2022 08:00,N.Y.C.,61761,108.58,2.62,-72.38
02/09/2022 08:00,NORTH,61755,33.55,-0.03,0.00
02/09/2022 08:00,NPX,61845,121.34,2.28,-85.48
02/09/2022 08:00,O H,61846,42.50,-2.45,-11.37
02/09/2022 08:00,PJM,61847,66.20,0.24,-32.38
02/09/2022 08:00,WEST,61752,44.21,-1.38,-12.00
02/09/2022 09:00,CAPITL,61757,119.38,3.85,-77.81
02/09/2022 09:00,CENTRL,61754,45.57,0.08,-7.78
02/09/2022 09:00,DUNWOD,61760,90.31,3.09,-49.49
02/09/2022 09:00,GENESE,61753,42.85,-0.64,-5.77
02/09/2022 09:00,H Q,61844,37.42,-0.30,0.00
02/09/2022 09:00,HUD VL,61758,89.54,2.68,-49.14
02/09/2022 09:00,LONGIL,61762,100.83,4.49,-58.62
02/09/2022 09:00,MHK VL,61756,47.98,1.70,-8.55
02/09/2022 09:00,MILLWD,61759,90.87,3.17,-49.98
02/09/2022 09:00,N.Y.C.,61761,89.67,3.05,-48.89
02/09/2022 09:00,NORTH,61755,37.69,-0.04,0.00
02/09/2022 09:00,NPX,61845,98.88,2.68,-58.48
02/09/2022 09:00,O H,61846,42.75,-2.75,-7.78
02/09/2022 09:00,PJM,61847,64.10,0.30,-26.08
02/09/2022 09:00,WEST,61752,44.39,-1.55,-8.21
02/09/2022 10:00,CAPITL,61757,89.65,4.69,-36.55
02/09/2022 10:00,CENTRL,61754,52.01,-0.05,-3.65
02/09/2022 10:00,DUNWOD,61760,75.67,4.02,-23.25
02/09/2022 10:00,GENESE,61753,49.96,-1.16,-2.71
02/09/2022 10:00,H Q,61844,48.07,-0.34,0.00
02/09/2022 10:00,HUD VL,61758,74.93,3.44,-23.08
02/09/2022 10:00,LONGIL,61762,84.90,5.56,-30.92
02/09/2022 10:00,MHK VL,61756,54.61,2.18,-4.02
02/09/2022 10:00,MILLWD,61759,76.00,4.11,-23.48
02/09/2022 10:00,N.Y.C.,61761,75.79,4.11,-23.26
02/09/2022 10:00,NORTH,61755,48.51,0.10,0.00
02/09/2022 10:00,NPX,61845,79.37,3.49,-27.47
02/09/2022 10:00,O H,61846,48.00,-4.07,-3.66
02/09/2022 10:00,PJM,61847,60.10,0.29,-11.40
02/09/2022 10:00,WEST,61752,49.75,-2.52,-3.86
02/09/2022 11:00,CAPITL,61757,82.05,4.03,-35.13
02/09/2022 11:00,CENTRL,61754,46.32,-0.09,-3.52
02/09/2022 11:00,DUNWOD,61760,68.84,3.64,-22.31
02/09/2022 11:00,GENESE,61753,44.43,-1.07,-2.61
02/09/2022 11:00,H Q,61844,42.59,-0.30,0.00
02/09/2022 11:00,HUD VL,61758,68.10,3.05,-22.17
02/09/2022 11:00,LONGIL,61762,82.43,5.02,-34.53
02/09/2022 11:00,MHK VL,61756,48.60,1.88,-3.82
02/09/2022 11:00,MILLWD,61759,69.11,3.69,-22.53
02/09/2022 11:00,N.Y.C.,61761,68.94,3.73,-22.33
02/09/2022 11:00,NORTH,61755,42.93,0.04,0.00
02/09/2022 11:00,NPX,61845,72.47,3.22,-26.37
02/09/2022 11:00,O H,61846,42.88,-3.52,-3.51
02/09/2022 11:00,PJM,61847,57.00,0.30,-13.81
02/09/2022 11:00,WEST,61752,44.41,-2.19,-3.71
02/09/2022 12:00,CAPITL,61757,74.63,4.09,-26.05
02/09/2022 12:00,CENTRL,61754,47.01,-0.09,-2.61
02/09/2022 12:00,DUNWOD,61760,64.77,3.74,-16.54
02/09/2022 12:00,GENESE,61753,45.18,-1.25,-1.93
02/09/2022 12:00,H Q,61844,44.18,-0.31,0.00
02/09/2022 12:00,HUD VL,61758,64.09,3.16,-16.43
02/09/2022 12:00,LONGIL,61762,69.67,5.20,-19.98
02/09/2022 12:00,MHK VL,61756,49.38,2.05,-2.84
02/09/2022 12:00,MILLWD,61759,64.89,3.69,-16.71
02/09/2022 12:00,N.Y.C.,61761,64.96,3.92,-16.55
02/09/2022 12:00,NORTH,61755,44.58,0.09,0.00
02/09/2022 12:00,NPX,61845,67.38,3.34,-19.55
02/09/2022 12:00,O H,61846,43.22,-3.87,-2.60
02/09/2022 12:00,PJM,61847,55.00,0.27,-10.24
02/09/2022 12:00,WEST,61752,44.75,-2.49,-2.75
02/09/2022 13:00,CAPITL,61757,75.96,3.81,-30.22
02/09/2022 13:00,CENTRL,61754,44.91,-0.04,-3.04
02/09/2022 13:00,DUNWOD,61760,64.76,3.56,-19.28
02/09/2022 13:00,GENESE,61753,43.03,-1.13,-2.24
02/09/2022 13:00,H Q,61844,41.63,-0.29,0.00
02/09/2022 13:00,HUD VL,61758,64.00,2.98,-19.11
02/09/2022 13:00,LONGIL,61762,69.40,4.86,-22.62
02/09/2022 13:00,MHK VL,61756,46.90,1.93,-3.05
02/09/2022 13:00,MILLWD,61759,64.86,3.48,-19.47
02/09/2022 13:00,N.Y.C.,61761,64.94,3.73,-19.29
02/09/2022 13:00,NORTH,61755,41.92,0.00,0.00
02/09/2022 13:00,NPX,61845,67.85,3.15,-22.79
02/09/2022 13:00,O H,61846,41.43,-3.52,-3.03
02/09/2022 13:00,PJM,61847,50.10,0.30,-7.89
02/09/2022 13:00,WEST,61752,42.85,-2.26,-3.19
02/09/2022 14:00,CAPITL,61757,75.95,3.62,-31.70
02/09/2022 14:00,CENTRL,61754,43.81,0.00,-3.17
02/09/2022 14:00,DUNWOD,61760,64.30,3.53,-20.14
02/09/2022 14:00,GENESE,61753,41.93,-1.06,-2.35
02/09/2022 14:00,H Q,61844,40.31,-0.33,0.00
02/09/2022 14:00,HUD VL,61758,63.60,2.96,-20.00
02/09/2022 14:00,LONGIL,61762,69.37,4.79,-23.95
02/09/2022 14:00,MHK VL,61756,45.96,1.87,-3.45
02/09/2022 14:00,MILLWD,61759,64.42,3.45,-20.34
02/09/2022 14:00,N.Y.C.,61761,64.48,3.70,-20.15
02/09/2022 14:00,NORTH,61755,40.59,-0.04,0.00
02/09/2022 14:00,NPX,61845,67.56,3.13,-23.80
02/09/2022 14:00,O H,61846,40.51,-3.29,-3.17
02/09/2022 14:00,PJM,61847,50.00,0.36,-9.00
02/09/2022 14:00,WEST,61752,41.91,-2.07,-3.34
02/09/2022 15:00,CAPITL,61757,74.51,3.57,-29.87
02/09/2022 15:00,CENTRL,61754,44.10,0.04,-2.99
02/09/2022 15:00,DUNWOD,61760,63.61,3.57,-18.97
02/09/2022 15:00,GENESE,61753,42.26,-1.03,-2.22
02/09/2022 15:00,H Q,61844,40.78,-0.29,0.00
02/09/2022 15:00,HUD VL,61758,62.91,3.00,-18.85
02/09/2022 15:00,LONGIL,61762,84.86,5.01,-38.78
02/09/2022 15:00,MHK VL,61756,46.17,1.85,-3.25
02/09/2022 15:00,MILLWD,61759,63.68,3.45,-19.16
02/09/2022 15:00,N.Y.C.,61761,63.83,3.78,-18.99
02/09/2022 15:00,NORTH,61755,41.07,0.00,0.00
02/09/2022 15:00,NPX,61845,74.10,3.16,-29.87
02/09/2022 15:00,O H,61846,40.69,-3.37,-2.99
02/09/2022 15:00,PJM,61847,48.57,0.37,-7.13
02/09/2022 15:00,WEST,61752,42.08,-2.14,-3.15
02/09/2022 16:00,CAPITL,61757,88.87,3.31,-47.10
02/09/2022 16:00,CENTRL,61754,43.29,0.12,-4.72
02/09/2022 16:00,DUNWOD,61760,71.80,3.42,-29.91
02/09/2022 16:00,GENESE,61753,41.19,-0.77,-3.50
02/09/2022 16:00,H Q,61844,38.15,-0.31,0.00
02/09/2022 16:00,HUD VL,61758,71.14,2.96,-29.72
02/09/2022 16:00,LONGIL,61762,87.41,4.77,-44.18
02/09/2022 16:00,MHK VL,61756,45.40,1.81,-5.13
02/09/2022 16:00,MILLWD,61759,71.98,3.31,-30.21
02/09/2022 16:00,N.Y.C.,61761,71.89,3.50,-29.93
02/09/2022 16:00,NORTH,61755,38.38,-0.08,0.00
02/09/2022 16:00,NPX,61845,85.60,3.00,-44.14
02/09/2022 16:00,O H,61846,40.32,-2.85,-4.71
02/09/2022 16:00,PJM,61847,50.90,0.46,-11.98
02/09/2022 16:00,WEST,61752,41.85,-1.58,-4.97
02/09/2022 17:00,CAPITL,61757,131.62,4.39,-79.00
02/09/2022 17:00,CENTRL,61754,56.32,0.19,-7.89
02/09/2022 17:00,DUNWOD,61760,102.59,4.15,-50.21
02/09/2022 17:00,GENESE,61753,53.15,-0.92,-5.83
02/09/2022 17:00,H Q,61844,47.80,-0.43,0.00
02/09/2022 17:00,HUD VL,61758,101.66,3.62,-49.81
02/09/2022 17:00,LONGIL,61762,117.49,5.79,-63.47
02/09/2022 17:00,MHK VL,61756,58.84,2.36,-8.24
02/09/2022 17:00,MILLWD,61759,102.97,4.05,-50.69
02/09/2022 17:00,N.Y.C.,61761,102.58,4.10,-50.24
02/09/2022 17:00,NORTH,61755,48.09,-0.14,0.00
02/09/2022 17:00,NPX,61845,111.00,3.57,-59.20
02/09/2022 17:00,O H,61846,52.03,-4.05,-7.85
02/09/2022 17:00,PJM,61847,59.60,0.38,-10.98
02/09/2022 17:00,WEST,61752,54.05,-2.46,-8.27
02/09/2022 18:00,CAPITL,61757,120.95,4.46,-67.95
02/09/2022 18:00,CENTRL,61754,55.56,0.24,-6.79
02/09/2022 18:00,DUNWOD,61760,95.95,4.22,-43.19
02/09/2022 18:00,GENESE,61753,52.77,-0.78,-5.02
02/09/2022 18:00,H Q,61844,48.05,-0.49,0.00
02/09/2022 18:00,HUD VL,61758,95.07,3.69,-42.85
02/09/2022 18:00,LONGIL,61762,123.06,5.82,-68.70
02/09/2022 18:00,MHK VL,61756,58.10,2.47,-7.09
02/09/2022 18:00,MILLWD,61759,96.16,4.03,-43.60
02/09/2022 18:00,N.Y.C.,61761,95.93,4.17,-43.22
02/09/2022 18:00,NORTH,61755,48.25,-0.29,0.00
02/09/2022 18:00,NPX,61845,103.10,3.64,-50.92
02/09/2022 18:00,O H,61846,51.60,-3.69,-6.75
02/09/2022 18:00,PJM,61847,64.90,0.53,-15.83
02/09/2022 18:00,WEST,61752,53.57,-2.09,-7.12
02/09/2022 19:00,CAPITL,61757,97.33,3.69,-52.71
02/09/2022 19:00,CENTRL,61754,46.36,0.16,-5.26
02/09/2022 19:00,DUNWOD,61760,77.92,3.48,-33.50
02/09/2022 19:00,GENESE,61753,44.13,-0.70,-3.89
02/09/2022 19:00,H Q,61844,40.57,-0.37,0.00
02/09/2022 19:00,HUD VL,61758,77.28,3.11,-33.23
02/09/2022 19:00,LONGIL,61762,106.92,4.91,-61.07
