Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/25/2022 00:00,CAPITL,61757,96.20,6.94,-9.45
02/25/2022 00:00,CENTRL,61754,80.71,-0.55,-1.45
02/25/2022 00:00,DUNWOD,61760,92.78,6.39,-6.58
02/25/2022 00:00,GENESE,61753,79.18,-1.83,-1.19
02/25/2022 00:00,H Q,61844,78.70,-1.12,0.00
02/25/2022 00:00,HUD VL,61758,92.16,5.82,-6.52
02/25/2022 00:00,LONGIL,61762,95.97,9.57,-6.58
02/25/2022 00:00,MHK VL,61756,83.86,2.48,-1.56
02/25/2022 00:00,MILLWD,61759,92.75,6.30,-6.63
02/25/2022 00:00,N.Y.C.,61761,93.27,6.87,-6.59
02/25/2022 00:00,NORTH,61755,79.98,0.16,0.00
02/25/2022 00:00,NPX,61845,99.28,6.06,-13.40
02/25/2022 00:00,O H,61846,46.43,-4.79,28.60
02/25/2022 00:00,PJM,61847,54.10,0.88,26.60
02/25/2022 00:00,WEST,61752,78.07,-3.28,-1.53
02/25/2022 01:00,CAPITL,61757,81.04,6.21,0.00
02/25/2022 01:00,CENTRL,61754,73.93,-0.89,0.00
02/25/2022 01:00,DUNWOD,61760,80.67,5.84,0.00
02/25/2022 01:00,GENESE,61753,72.73,-2.09,0.00
02/25/2022 01:00,H Q,61844,74.01,-0.82,0.00
02/25/2022 01:00,HUD VL,61758,80.22,5.39,0.00
02/25/2022 01:00,LONGIL,61762,83.65,8.83,0.00
02/25/2022 01:00,MHK VL,61756,76.92,2.09,0.00
02/25/2022 01:00,MILLWD,61759,80.59,5.76,0.00
02/25/2022 01:00,N.Y.C.,61761,81.12,6.29,0.00
02/25/2022 01:00,NORTH,61755,75.13,0.30,0.00
02/25/2022 01:00,NPX,61845,93.70,5.54,-13.33
02/25/2022 01:00,O H,61846,41.40,-4.79,28.64
02/25/2022 01:00,PJM,61847,48.60,0.53,26.76
02/25/2022 01:00,WEST,61752,71.39,-3.44,0.00
02/25/2022 02:00,CAPITL,61757,82.71,5.70,0.00
02/25/2022 02:00,CENTRL,61754,75.70,-1.31,0.00
02/25/2022 02:00,DUNWOD,61760,82.17,5.16,0.00
02/25/2022 02:00,GENESE,61753,74.54,-2.47,0.00
02/25/2022 02:00,H Q,61844,76.62,-0.38,0.00
02/25/2022 02:00,HUD VL,61758,81.78,4.78,0.00
02/25/2022 02:00,LONGIL,61762,85.02,8.01,0.00
02/25/2022 02:00,MHK VL,61756,78.78,1.77,0.00
02/25/2022 02:00,MILLWD,61759,82.17,5.16,0.00
02/25/2022 02:00,N.Y.C.,61761,82.56,5.55,0.00
02/25/2022 02:00,NORTH,61755,77.78,0.77,0.00
02/25/2022 02:00,NPX,61845,88.04,5.00,-6.03
02/25/2022 02:00,O H,61846,41.10,-5.39,30.52
02/25/2022 02:00,PJM,61847,47.70,-0.08,29.23
02/25/2022 02:00,WEST,61752,72.92,-4.08,0.00
02/25/2022 03:00,CAPITL,61757,91.28,5.97,0.00
02/25/2022 03:00,CENTRL,61754,83.61,-1.71,0.00
02/25/2022 03:00,DUNWOD,61760,90.26,4.95,0.00
02/25/2022 03:00,GENESE,61753,82.07,-3.24,0.00
02/25/2022 03:00,H Q,61844,85.14,-0.17,0.00
02/25/2022 03:00,HUD VL,61758,90.00,4.69,0.00
02/25/2022 03:00,LONGIL,61762,92.65,7.34,0.00
02/25/2022 03:00,MHK VL,61756,87.19,1.87,0.00
