Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/23/2022 00:00,CAPITL,61757,42.57,2.25,-10.66
02/23/2022 00:00,CENTRL,61754,31.18,0.24,-1.29
02/23/2022 00:00,DUNWOD,61760,39.73,2.76,-7.31
02/23/2022 00:00,GENESE,61753,30.45,-0.18,-0.97
02/23/2022 00:00,H Q,61844,28.86,-0.80,0.00
02/23/2022 00:00,HUD VL,61758,39.32,2.40,-7.26
02/23/2022 00:00,LONGIL,61762,40.35,3.38,-7.31
02/23/2022 00:00,MHK VL,61756,32.27,1.01,-1.61
02/23/2022 00:00,MILLWD,61759,39.68,2.64,-7.38
02/23/2022 00:00,N.Y.C.,61761,40.03,3.06,-7.32
02/23/2022 00:00,NORTH,61755,28.71,-0.95,0.00
02/23/2022 00:00,NPX,61845,40.33,2.11,-8.57
02/23/2022 00:00,O H,61846,30.00,-0.95,-1.29
02/23/2022 00:00,PJM,61847,35.19,0.95,-4.58
02/23/2022 00:00,WEST,61752,30.61,-0.42,-1.36
02/23/2022 01:00,CAPITL,61757,44.31,1.78,-18.82
02/23/2022 01:00,CENTRL,61754,26.17,0.19,-2.27
02/23/2022 01:00,DUNWOD,61760,38.68,2.06,-12.90
02/23/2022 01:00,GENESE,61753,25.26,-0.16,-1.71
02/23/2022 01:00,H Q,61844,23.07,-0.64,0.00
02/23/2022 01:00,HUD VL,61758,38.33,1.80,-12.82
02/23/2022 01:00,LONGIL,61762,39.09,2.47,-12.92
02/23/2022 01:00,MHK VL,61756,27.35,0.81,-2.83
02/23/2022 01:00,MILLWD,61759,38.71,1.97,-13.03
02/23/2022 01:00,N.Y.C.,61761,38.90,2.28,-12.92
02/23/2022 01:00,NORTH,61755,22.93,-0.78,0.00
02/23/2022 01:00,NPX,61845,40.43,1.59,-15.13
02/23/2022 01:00,O H,61846,25.30,-0.69,-2.28
02/23/2022 01:00,PJM,61847,32.53,0.74,-8.09
02/23/2022 01:00,WEST,61752,25.83,-0.28,-2.40
02/23/2022 02:00,CAPITL,61757,43.96,1.69,-19.80
02/23/2022 02:00,CENTRL,61754,25.09,0.22,-2.39
02/23/2022 02:00,DUNWOD,61760,37.98,1.93,-13.58
02/23/2022 02:00,GENESE,61753,24.21,-0.07,-1.80
02/23/2022 02:00,H Q,61844,21.84,-0.63,0.00
02/23/2022 02:00,HUD VL,61758,37.67,1.71,-13.49
02/23/2022 02:00,LONGIL,61762,38.38,2.32,-13.59
02/23/2022 02:00,MHK VL,61756,26.24,0.79,-2.98
02/23/2022 02:00,MILLWD,61759,38.03,1.84,-13.71
02/23/2022 02:00,N.Y.C.,61761,38.17,2.11,-13.59
02/23/2022 02:00,NORTH,61755,21.64,-0.83,0.00
02/23/2022 02:00,NPX,61845,39.92,1.53,-15.92
02/23/2022 02:00,O H,61846,24.35,-0.52,-2.40
02/23/2022 02:00,PJM,61847,31.70,0.72,-8.51
02/23/2022 02:00,WEST,61752,24.87,-0.13,-2.53
02/23/2022 03:00,CAPITL,61757,43.97,1.72,-19.63
02/23/2022 03:00,CENTRL,61754,25.19,0.20,-2.37
02/23/2022 03:00,DUNWOD,61760,38.00,1.92,-13.46
02/23/2022 03:00,GENESE,61753,24.32,-0.09,-1.79
02/23/2022 03:00,H Q,61844,22.01,-0.61,0.00
02/23/2022 03:00,HUD VL,61758,37.69,1.70,-13.37
02/23/2022 03:00,LONGIL,61762,38.38,2.28,-13.47
02/23/2022 03:00,MHK VL,61756,26.37,0.79,-2.96
02/23/2022 03:00,MILLWD,61759,38.07,1.86,-13.60
02/23/2022 03:00,N.Y.C.,61761,38.20,2.10,-13.48
02/23/2022 03:00,NORTH,61755,21.83,-0.79,0.00
02/23/2022 03:00,NPX,61845,39.92,1.52,-15.78
02/23/2022 03:00,O H,61846,24.43,-0.56,-2.38
