Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/27/2022 00:00,CAPITL,61757,130.80,1.80,-108.74
02/27/2022 00:00,CENTRL,61754,37.84,0.30,-17.27
02/27/2022 00:00,DUNWOD,61760,99.73,1.48,-77.98
02/27/2022 00:00,GENESE,61753,34.26,-0.02,-14.02
02/27/2022 00:00,H Q,61844,19.80,-0.47,0.00
02/27/2022 00:00,HUD VL,61758,99.01,1.34,-77.41
02/27/2022 00:00,LONGIL,61762,121.66,2.17,-99.23
02/27/2022 00:00,MHK VL,61756,42.16,0.91,-20.99
02/27/2022 00:00,MILLWD,61759,100.38,1.44,-78.68
02/27/2022 00:00,N.Y.C.,61761,99.43,1.50,-77.66
02/27/2022 00:00,NORTH,61755,15.83,-0.71,3.73
02/27/2022 00:00,NPX,61845,121.10,1.48,-99.36
02/27/2022 00:00,O H,61846,36.66,-0.83,-17.23
02/27/2022 00:00,PJM,61847,52.00,0.30,-31.43
02/27/2022 00:00,WEST,61752,37.78,-0.43,-17.95
02/27/2022 01:00,CAPITL,61757,126.00,1.18,-111.38
02/27/2022 01:00,CENTRL,61754,31.30,0.17,-17.69
02/27/2022 01:00,DUNWOD,61760,94.23,0.91,-79.88
02/27/2022 01:00,GENESE,61753,27.76,-0.04,-14.36
02/27/2022 01:00,H Q,61844,13.14,-0.30,0.00
02/27/2022 01:00,HUD VL,61758,93.56,0.83,-79.29
02/27/2022 01:00,LONGIL,61762,101.92,1.37,-87.11
02/27/2022 01:00,MHK VL,61756,35.38,0.61,-21.34
02/27/2022 01:00,MILLWD,61759,94.93,0.90,-80.59
02/27/2022 01:00,N.Y.C.,61761,93.93,0.93,-79.57
02/27/2022 01:00,NORTH,61755,10.50,-0.47,2.47
02/27/2022 01:00,NPX,61845,117.78,0.95,-103.39
02/27/2022 01:00,O H,61846,30.53,-0.55,-17.64
02/27/2022 01:00,PJM,61847,47.30,0.16,-33.70
02/27/2022 01:00,WEST,61752,31.54,-0.28,-18.38
02/27/2022 02:00,CAPITL,61757,120.78,0.72,-111.78
02/27/2022 02:00,CENTRL,61754,26.14,0.11,-17.75
02/27/2022 02:00,DUNWOD,61760,88.98,0.53,-80.16
02/27/2022 02:00,GENESE,61753,22.66,-0.03,-14.41
02/27/2022 02:00,H Q,61844,8.10,-0.18,0.00
02/27/2022 02:00,HUD VL,61758,88.35,0.50,-79.57
02/27/2022 02:00,LONGIL,61762,89.36,0.83,-80.25
02/27/2022 02:00,MHK VL,61756,29.95,0.37,-21.30
02/27/2022 02:00,MILLWD,61759,89.68,0.52,-80.87
02/27/2022 02:00,N.Y.C.,61761,88.78,0.53,-79.96
02/27/2022 02:00,NORTH,61755,6.47,-0.29,1.52
02/27/2022 02:00,NPX,61845,116.40,0.57,-107.55
02/27/2022 02:00,O H,61846,25.65,-0.34,-17.71
02/27/2022 02:00,PJM,61847,46.10,0.09,-37.73
02/27/2022 02:00,WEST,61752,26.55,-0.18,-18.45
02/27/2022 03:00,CAPITL,61757,120.82,0.59,-113.33
02/27/2022 03:00,CENTRL,61754,24.96,0.07,-18.00
02/27/2022 03:00,DUNWOD,61760,88.62,0.44,-81.28
02/27/2022 03:00,GENESE,61753,21.45,-0.06,-14.61
