Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/04/2022 00:00,CAPITL,61757,86.11,4.11,-40.91
02/04/2022 00:00,CENTRL,61754,46.52,0.45,-4.97
02/04/2022 00:00,DUNWOD,61760,74.00,3.45,-29.45
02/04/2022 00:00,GENESE,61753,44.69,-0.16,-3.75
02/04/2022 00:00,H Q,61844,39.90,-1.19,0.00
02/04/2022 00:00,HUD VL,61758,73.20,3.00,-29.11
02/04/2022 00:00,LONGIL,61762,91.73,4.97,-45.66
02/04/2022 00:00,MHK VL,61756,48.94,1.52,-6.32
02/04/2022 00:00,MILLWD,61759,74.13,3.33,-29.71
02/04/2022 00:00,N.Y.C.,61761,74.31,3.74,-29.47
02/04/2022 00:00,NORTH,61755,39.90,-1.19,0.00
02/04/2022 00:00,NPX,61845,106.21,3.21,-61.91
02/04/2022 00:00,O H,61846,42.50,-0.82,-2.23
02/04/2022 00:00,PJM,61847,60.77,1.28,-18.39
02/04/2022 00:00,WEST,61752,46.47,0.21,-5.17
02/04/2022 01:00,CAPITL,61757,74.21,3.90,-29.65
02/04/2022 01:00,CENTRL,61754,44.58,0.32,-3.60
02/04/2022 01:00,DUNWOD,61760,65.42,3.42,-21.35
02/04/2022 01:00,GENESE,61753,43.01,-0.37,-2.72
02/04/2022 01:00,H Q,61844,39.48,-1.18,0.00
02/04/2022 01:00,HUD VL,61758,64.81,3.05,-21.10
02/04/2022 01:00,LONGIL,61762,66.96,4.92,-21.38
02/04/2022 01:00,MHK VL,61756,46.70,1.46,-4.58
02/04/2022 01:00,MILLWD,61759,65.53,3.33,-21.54
02/04/2022 01:00,N.Y.C.,61761,65.68,3.66,-21.36
02/04/2022 01:00,NORTH,61755,39.52,-1.14,0.00
02/04/2022 01:00,NPX,61845,98.68,3.17,-54.85
02/04/2022 01:00,O H,61846,39.50,-1.18,-0.02
02/04/2022 01:00,PJM,61847,55.09,1.10,-13.33
02/04/2022 01:00,WEST,61752,44.16,-0.24,-3.75
02/04/2022 02:00,CAPITL,61757,74.21,3.82,-29.69
02/04/2022 02:00,CENTRL,61754,44.59,0.29,-3.61
02/04/2022 02:00,DUNWOD,61760,65.36,3.30,-21.37
02/04/2022 02:00,GENESE,61753,43.06,-0.37,-2.72
02/04/2022 02:00,H Q,61844,39.56,-1.14,0.00
02/04/2022 02:00,HUD VL,61758,64.84,3.01,-21.12
02/04/2022 02:00,LONGIL,61762,66.89,4.80,-21.39
02/04/2022 02:00,MHK VL,61756,46.79,1.51,-4.59
02/04/2022 02:00,MILLWD,61759,65.51,3.26,-21.56
02/04/2022 02:00,N.Y.C.,61761,65.58,3.50,-21.38
02/04/2022 02:00,NORTH,61755,39.60,-1.10,0.00
02/04/2022 02:00,NPX,61845,94.00,3.13,-50.17
02/04/2022 02:00,O H,61846,34.10,-1.22,5.38
02/04/2022 02:00,PJM,61847,55.10,1.06,-13.35
02/04/2022 02:00,WEST,61752,44.17,-0.28,-3.75
02/04/2022 03:00,CAPITL,61757,74.20,3.88,-28.15
02/04/2022 03:00,CENTRL,61754,45.81,0.21,-3.42
02/04/2022 03:00,DUNWOD,61760,65.85,3.41,-20.26
02/04/2022 03:00,GENESE,61753,44.25,-0.50,-2.58
02/04/2022 03:00,H Q,61844,41.12,-1.05,0.00
02/04/2022 03:00,HUD VL,61758,65.33,3.12,-20.03
02/04/2022 03:00,LONGIL,61762,67.39,4.93,-20.28
02/04/2022 03:00,MHK VL,61756,48.17,1.64,-4.35
02/04/2022 03:00,MILLWD,61759,66.03,3.41,-20.44
02/04/2022 03:00,N.Y.C.,61761,66.08,3.63,-20.28
02/04/2022 03:00,NORTH,61755,41.42,-0.76,0.00
02/04/2022 03:00,NPX,61845,89.80,3.25,-44.38
02/04/2022 03:00,O H,61846,37.50,-1.39,3.28
02/04/2022 03:00,PJM,61847,55.89,1.05,-12.66
02/04/2022 03:00,WEST,61752,45.31,-0.42,-3.56
02/04/2022 04:00,CAPITL,61757,68.58,4.40,-16.33
02/04/2022 04:00,CENTRL,61754,50.07,0.24,-1.98
02/04/2022 04:00,DUNWOD,61760,63.58,3.97,-11.76
02/04/2022 04:00,GENESE,61753,48.87,-0.48,-1.50
02/04/2022 04:00,H Q,61844,46.75,-1.10,0.00
02/04/2022 04:00,HUD VL,61758,63.06,3.59,-11.62
02/04/2022 04:00,LONGIL,61762,64.98,5.36,-11.77
02/04/2022 04:00,MHK VL,61756,52.34,1.96,-2.52
02/04/2022 04:00,MILLWD,61759,63.59,3.87,-11.86
02/04/2022 04:00,N.Y.C.,61761,63.88,4.26,-11.77
02/04/2022 04:00,NORTH,61755,47.13,-0.72,0.00
02/04/2022 04:00,NPX,61845,94.60,3.73,-43.02
02/04/2022 04:00,O H,61846,39.00,-1.43,7.42
02/04/2022 04:00,PJM,61847,56.49,1.29,-7.35
02/04/2022 04:00,WEST,61752,49.58,-0.33,-2.06
02/04/2022 05:00,CAPITL,61757,73.24,5.12,-13.68
02/04/2022 05:00,CENTRL,61754,56.49,0.38,-1.66
02/04/2022 05:00,DUNWOD,61760,68.87,4.57,-9.85
02/04/2022 05:00,GENESE,61753,55.27,-0.44,-1.26
02/04/2022 05:00,H Q,61844,53.20,-1.25,0.00
02/04/2022 05:00,HUD VL,61758,68.27,4.09,-9.73
02/04/2022 05:00,LONGIL,61762,70.73,6.42,-9.85
02/04/2022 05:00,MHK VL,61756,58.96,2.39,-2.11
02/04/2022 05:00,MILLWD,61759,68.79,4.41,-9.93
02/04/2022 05:00,N.Y.C.,61761,69.09,4.79,-9.85
02/04/2022 05:00,NORTH,61755,53.80,-0.65,0.00
02/04/2022 05:00,NPX,61845,105.85,4.25,-47.15
02/04/2022 05:00,O H,61846,54.37,-1.74,-1.66
02/04/2022 05:00,PJM,61847,62.01,1.41,-6.15
02/04/2022 05:00,WEST,61752,55.80,-0.38,-1.73
02/04/2022 06:00,CAPITL,61757,87.92,7.11,0.00
02/04/2022 06:00,CENTRL,61754,80.89,0.08,0.00
02/04/2022 06:00,DUNWOD,61760,87.19,6.38,0.00
02/04/2022 06:00,GENESE,61753,78.79,-2.02,-0.01
02/04/2022 06:00,H Q,61844,79.51,-1.30,0.00
02/04/2022 06:00,HUD VL,61758,86.54,5.74,0.00
02/04/2022 06:00,LONGIL,61762,97.81,9.13,-7.88
02/04/2022 06:00,MHK VL,61756,84.68,3.88,0.00
02/04/2022 06:00,MILLWD,61759,87.11,6.31,0.00
02/04/2022 06:00,N.Y.C.,61761,87.51,6.70,0.00
02/04/2022 06:00,NORTH,61755,80.81,0.00,0.00
02/04/2022 06:00,NPX,61845,127.46,5.65,-41.00
02/04/2022 06:00,O H,61846,74.65,-6.14,0.01
02/04/2022 06:00,PJM,61847,81.78,0.97,0.00
02/04/2022 06:00,WEST,61752,77.01,-3.80,0.00
02/04/2022 07:00,CAPITL,61757,100.80,8.91,0.00
02/04/2022 07:00,CENTRL,61754,92.54,0.65,0.00
02/04/2022 07:00,DUNWOD,61760,100.25,8.36,0.00
02/04/2022 07:00,GENESE,61753,90.32,-1.56,0.00
02/04/2022 07:00,H Q,61844,80.50,-2.21,9.18
02/04/2022 07:00,HUD VL,61758,99.33,7.44,0.00
02/04/2022 07:00,LONGIL,61762,113.27,11.76,-9.62
02/04/2022 07:00,MHK VL,61756,96.85,4.96,0.00
02/04/2022 07:00,MILLWD,61759,100.16,8.27,0.00
02/04/2022 07:00,N.Y.C.,61761,100.62,8.73,0.00
02/04/2022 07:00,NORTH,61755,91.06,-0.83,0.00
02/04/2022 07:00,NPX,61845,149.10,7.17,-50.04
02/04/2022 07:00,O H,61846,85.82,-6.07,0.00
02/04/2022 07:00,PJM,61847,93.82,1.93,0.00
02/04/2022 07:00,WEST,61752,88.76,-3.12,0.00
02/04/2022 08:00,CAPITL,61757,106.14,9.73,0.00
02/04/2022 08:00,CENTRL,61754,96.69,0.29,0.00
02/04/2022 08:00,DUNWOD,61760,105.46,9.06,0.00
02/04/2022 08:00,GENESE,61753,94.09,-2.31,-0.01
02/04/2022 08:00,H Q,61844,85.20,-2.31,8.89
02/04/2022 08:00,HUD VL,61758,104.40,8.00,0.00
02/04/2022 08:00,LONGIL,61762,121.83,12.34,-13.08
02/04/2022 08:00,MHK VL,61756,101.22,4.82,0.00
02/04/2022 08:00,MILLWD,61759,105.27,8.86,0.00
02/04/2022 08:00,N.Y.C.,61761,105.86,9.45,0.00
02/04/2022 08:00,NORTH,61755,95.44,-0.96,0.00
02/04/2022 08:00,NPX,61845,146.80,7.72,-42.68
02/04/2022 08:00,O H,61846,88.78,-7.62,0.01
02/04/2022 08:00,PJM,61847,97.85,1.45,0.00
02/04/2022 08:00,WEST,61752,91.97,-4.43,0.00
02/04/2022 09:00,CAPITL,61757,120.35,10.64,0.00
02/04/2022 09:00,CENTRL,61754,109.60,-0.11,0.00
02/04/2022 09:00,DUNWOD,61760,119.03,9.32,0.00
02/04/2022 09:00,GENESE,61753,106.64,-3.07,-0.01
02/04/2022 09:00,H Q,61844,107.62,-2.09,0.00
02/04/2022 09:00,HUD VL,61758,118.04,8.33,0.00
02/04/2022 09:00,LONGIL,61762,126.74,12.61,-4.42
02/04/2022 09:00,MHK VL,61756,115.41,5.70,0.00
02/04/2022 09:00,MILLWD,61759,118.93,9.22,0.00
02/04/2022 09:00,N.Y.C.,61761,119.47,9.76,0.00
02/04/2022 09:00,NORTH,61755,109.60,-0.11,0.00
02/04/2022 09:00,NPX,61845,151.06,8.12,-33.23
02/04/2022 09:00,O H,61846,88.74,-9.44,11.53
02/04/2022 09:00,PJM,61847,102.60,0.66,7.77
02/04/2022 09:00,WEST,61752,103.89,-5.82,0.00
02/04/2022 10:00,CAPITL,61757,168.86,15.21,0.00
02/04/2022 10:00,CENTRL,61754,153.03,-0.61,0.00
02/04/2022 10:00,DUNWOD,61760,166.08,12.44,0.00
02/04/2022 10:00,GENESE,61753,148.42,-5.22,0.00
02/04/2022 10:00,H Q,61844,150.88,-2.76,0.00
02/04/2022 10:00,HUD VL,61758,164.71,11.07,0.00
02/04/2022 10:00,LONGIL,61762,169.47,15.83,0.00
02/04/2022 10:00,MHK VL,61756,161.17,7.53,0.00
02/04/2022 10:00,MILLWD,61759,166.08,12.44,0.00
02/04/2022 10:00,N.Y.C.,61761,166.08,12.44,0.00
02/04/2022 10:00,NORTH,61755,153.18,-0.46,0.00
02/04/2022 10:00,NPX,61845,168.06,11.53,-2.89
02/04/2022 10:00,O H,61846,88.96,-14.60,50.08
02/04/2022 10:00,PJM,61847,114.10,0.15,39.70
02/04/2022 10:00,WEST,61752,144.14,-9.53,-0.02
02/04/2022 11:00,CAPITL,61757,156.58,13.60,-8.22
02/04/2022 11:00,CENTRL,61754,135.73,-0.54,-1.51
02/04/2022 11:00,DUNWOD,61760,148.47,10.91,-2.81
02/04/2022 11:00,GENESE,61753,131.09,-4.58,-0.93
02/04/2022 11:00,H Q,61844,134.21,-2.56,-2.02
02/04/2022 11:00,HUD VL,61758,147.21,9.57,-2.89
02/04/2022 11:00,LONGIL,61762,155.81,14.96,-6.11
02/04/2022 11:00,MHK VL,61756,146.67,6.60,-5.32
02/04/2022 11:00,MILLWD,61759,148.25,10.64,-2.86
02/04/2022 11:00,N.Y.C.,61761,147.10,10.91,-1.44
02/04/2022 11:00,NORTH,61755,137.54,-0.80,-3.59
02/04/2022 11:00,NPX,61845,171.76,10.11,-26.90
02/04/2022 11:00,O H,61846,88.74,-12.39,33.62
02/04/2022 11:00,PJM,61847,111.90,0.27,23.12
02/04/2022 11:00,WEST,61752,128.00,-7.82,-1.07
02/04/2022 12:00,CAPITL,61757,160.36,9.85,-52.89
02/04/2022 12:00,CENTRL,61754,103.91,-0.10,-6.39
02/04/2022 12:00,DUNWOD,61760,143.96,8.29,-38.06
02/04/2022 12:00,GENESE,61753,99.72,-2.73,-4.84
02/04/2022 12:00,H Q,61844,95.56,-2.05,0.00
02/04/2022 12:00,HUD VL,61758,142.58,7.32,-37.64
02/04/2022 12:00,LONGIL,61762,151.90,11.22,-43.06
02/04/2022 12:00,MHK VL,61756,109.98,4.98,-7.39
02/04/2022 12:00,MILLWD,61759,144.10,8.10,-38.39
02/04/2022 12:00,N.Y.C.,61761,143.58,8.40,-37.57
02/04/2022 12:00,NORTH,61755,96.94,-0.68,0.00
02/04/2022 12:00,NPX,61845,170.36,7.62,-65.13
02/04/2022 12:00,O H,61846,88.73,-8.49,0.39
02/04/2022 12:00,PJM,61847,109.10,0.59,-10.90
02/04/2022 12:00,WEST,61752,99.18,-5.18,-6.74
02/04/2022 13:00,CAPITL,61757,153.59,8.26,-63.56
02/04/2022 13:00,CENTRL,61754,89.54,0.08,-7.68
02/04/2022 13:00,DUNWOD,61760,134.62,7.11,-45.73
02/04/2022 13:00,GENESE,61753,85.62,-1.96,-5.81
02/04/2022 13:00,H Q,61844,79.90,-1.88,0.00
02/04/2022 13:00,HUD VL,61758,133.30,6.30,-45.23
02/04/2022 13:00,LONGIL,61762,151.10,9.56,-59.76
02/04/2022 13:00,MHK VL,61756,94.83,4.17,-8.88
02/04/2022 13:00,MILLWD,61759,134.78,6.87,-46.13
02/04/2022 13:00,N.Y.C.,61761,134.53,7.20,-45.55
02/04/2022 13:00,NORTH,61755,81.21,-0.57,0.00
02/04/2022 13:00,NPX,61845,157.86,6.46,-69.62
02/04/2022 13:00,O H,61846,83.03,-6.46,-7.71
02/04/2022 13:00,PJM,61847,105.39,0.82,-22.79
02/04/2022 13:00,WEST,61752,86.26,-3.68,-8.16
02/04/2022 14:00,CAPITL,61757,149.19,7.47,-66.97
02/04/2022 14:00,CENTRL,61754,82.99,0.15,-8.10
02/04/2022 14:00,DUNWOD,61760,129.43,6.50,-48.19
02/04/2022 14:00,GENESE,61753,79.00,-1.87,-6.12
02/04/2022 14:00,H Q,61844,72.50,-1.72,0.53
02/04/2022 14:00,HUD VL,61758,128.16,5.76,-47.66
02/04/2022 14:00,LONGIL,61762,149.11,8.74,-65.62
02/04/2022 14:00,MHK VL,61756,87.91,3.81,-9.36
02/04/2022 14:00,MILLWD,61759,129.70,6.35,-48.61
02/04/2022 14:00,N.Y.C.,61761,129.57,6.65,-48.18
02/04/2022 14:00,NORTH,61755,74.07,-0.67,0.00
02/04/2022 14:00,NPX,61845,154.93,5.90,-74.28
02/04/2022 14:00,O H,61846,76.91,-5.98,-8.15
02/04/2022 14:00,PJM,61847,100.15,0.75,-24.66
02/04/2022 14:00,WEST,61752,79.77,-3.51,-8.53
02/04/2022 15:00,CAPITL,61757,154.02,8.18,-63.19
