Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
04/03/2022 00:00,CAPITL,61757,56.85,3.02,-14.05
04/03/2022 00:00,CENTRL,61754,43.00,1.35,-1.88
04/03/2022 00:00,DUNWOD,61760,53.85,3.58,-10.50
04/03/2022 00:00,GENESE,61753,42.22,0.99,-1.45
04/03/2022 00:00,H Q,61844,38.82,-0.95,0.00
04/03/2022 00:00,HUD VL,61758,53.51,3.26,-10.47
04/03/2022 00:00,LONGIL,61762,59.69,4.65,-15.27
04/03/2022 00:00,MHK VL,61756,43.81,1.59,-2.44
04/03/2022 00:00,MILLWD,61759,53.79,3.46,-10.56
04/03/2022 00:00,N.Y.C.,61761,54.22,3.94,-10.50
04/03/2022 00:00,NORTH,61755,38.78,-0.99,0.00
04/03/2022 00:00,NPX,61845,54.61,2.78,-12.05
04/03/2022 00:00,O H,61846,42.19,0.68,-1.74
04/03/2022 00:00,PJM,61847,48.61,2.19,-6.64
04/03/2022 00:00,WEST,61752,43.37,1.75,-1.85
04/03/2022 01:00,CAPITL,61757,55.78,2.72,-18.15
04/03/2022 01:00,CENTRL,61754,38.45,1.12,-2.42
04/03/2022 01:00,DUNWOD,61760,51.55,3.07,-13.56
04/03/2022 01:00,GENESE,61753,37.68,0.91,-1.87
04/03/2022 01:00,H Q,61844,34.11,-0.80,0.00
04/03/2022 01:00,HUD VL,61758,51.23,2.79,-13.53
04/03/2022 01:00,LONGIL,61762,52.49,4.01,-13.57
04/03/2022 01:00,MHK VL,61756,39.39,1.33,-3.15
04/03/2022 01:00,MILLWD,61759,51.52,2.97,-13.64
04/03/2022 01:00,N.Y.C.,61761,51.83,3.35,-13.57
04/03/2022 01:00,NORTH,61755,34.07,-0.84,0.00
04/03/2022 01:00,NPX,61845,52.92,2.44,-15.57
04/03/2022 01:00,O H,61846,37.89,0.73,-2.24
04/03/2022 01:00,PJM,61847,45.41,1.92,-8.58
04/03/2022 01:00,WEST,61752,38.94,1.64,-2.39
04/03/2022 02:00,CAPITL,61757,53.31,2.73,-15.61
04/03/2022 02:00,CENTRL,61754,38.21,1.15,-2.08
04/03/2022 02:00,DUNWOD,61760,49.68,3.04,-11.66
04/03/2022 02:00,GENESE,61753,37.49,0.91,-1.61
04/03/2022 02:00,H Q,61844,34.17,-0.80,0.00
04/03/2022 02:00,HUD VL,61758,49.40,2.80,-11.63
04/03/2022 02:00,LONGIL,61762,50.73,4.09,-11.67
04/03/2022 02:00,MHK VL,61756,39.01,1.33,-2.71
04/03/2022 02:00,MILLWD,61759,49.67,2.97,-11.73
04/03/2022 02:00,N.Y.C.,61761,49.96,3.32,-11.67
04/03/2022 02:00,NORTH,61755,34.13,-0.84,0.00
04/03/2022 02:00,NPX,61845,50.85,2.48,-13.39
04/03/2022 02:00,O H,61846,37.64,0.74,-1.93
04/03/2022 02:00,PJM,61847,44.28,1.92,-7.38
04/03/2022 02:00,WEST,61752,38.71,1.68,-2.05
04/03/2022 03:00,CAPITL,61757,54.20,2.49,-20.56
04/03/2022 03:00,CENTRL,61754,34.98,1.09,-2.75
04/03/2022 03:00,DUNWOD,61760,49.25,2.74,-15.36
04/03/2022 03:00,GENESE,61753,34.17,0.90,-2.11
04/03/2022 03:00,H Q,61844,30.43,-0.72,0.00
04/03/2022 03:00,HUD VL,61758,49.00,2.52,-15.33
04/03/2022 03:00,LONGIL,61762,50.01,3.49,-15.37
04/03/2022 03:00,MHK VL,61756,36.00,1.28,-3.57
04/03/2022 03:00,MILLWD,61759,49.25,2.65,-15.45
04/03/2022 03:00,N.Y.C.,61761,49.48,2.96,-15.37
04/03/2022 03:00,NORTH,61755,30.40,-0.75,0.00
04/03/2022 03:00,NPX,61845,51.00,2.21,-17.64
04/03/2022 03:00,O H,61846,34.50,0.81,-2.54
04/03/2022 03:00,PJM,61847,42.68,1.81,-9.72
04/03/2022 03:00,WEST,61752,35.54,1.68,-2.71
04/03/2022 04:00,CAPITL,61757,50.90,2.74,-13.01
04/03/2022 04:00,CENTRL,61754,38.15,1.26,-1.74
04/03/2022 04:00,DUNWOD,61760,48.00,3.13,-9.72
04/03/2022 04:00,GENESE,61753,37.43,0.95,-1.34
04/03/2022 04:00,H Q,61844,34.34,-0.81,0.00
04/03/2022 04:00,HUD VL,61758,47.69,2.85,-9.70
04/03/2022 04:00,LONGIL,61762,49.26,4.15,-9.97
04/03/2022 04:00,MHK VL,61756,38.88,1.48,-2.26
04/03/2022 04:00,MILLWD,61759,47.91,2.99,-9.78
04/03/2022 04:00,N.Y.C.,61761,48.25,3.37,-9.73
04/03/2022 04:00,NORTH,61755,34.30,-0.84,0.00
04/03/2022 04:00,NPX,61845,48.81,2.50,-11.17
04/03/2022 04:00,O H,61846,37.53,0.77,-1.61
04/03/2022 04:00,PJM,61847,43.30,2.00,-6.15
04/03/2022 04:00,WEST,61752,38.65,1.79,-1.71
04/03/2022 05:00,CAPITL,61757,49.40,3.05,-6.74
04/03/2022 05:00,CENTRL,61754,41.85,1.35,-0.90
04/03/2022 05:00,DUNWOD,61760,48.13,3.49,-5.04
04/03/2022 05:00,GENESE,61753,41.41,1.11,-0.69
04/03/2022 05:00,H Q,61844,38.70,-0.91,0.00
04/03/2022 05:00,HUD VL,61758,47.84,3.21,-5.03
04/03/2022 05:00,LONGIL,61762,52.06,4.75,-7.70
04/03/2022 05:00,MHK VL,61756,42.32,1.54,-1.17
04/03/2022 05:00,MILLWD,61759,48.00,3.33,-5.07
04/03/2022 05:00,N.Y.C.,61761,48.41,3.76,-5.04
04/03/2022 05:00,NORTH,61755,38.65,-0.95,0.00
04/03/2022 05:00,NPX,61845,48.12,2.73,-5.78
