Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
04/29/2022 00:00,CAPITL,61757,91.81,0.01,-91.45
04/29/2022 00:00,CENTRL,61754,18.41,0.01,-18.06
04/29/2022 00:00,DUNWOD,61760,67.42,0.02,-67.05
04/29/2022 00:00,GENESE,61753,30.52,0.01,-30.17
04/29/2022 00:00,H Q,61844,0.34,0.00,0.00
04/29/2022 00:00,HUD VL,61758,66.68,0.02,-66.32
04/29/2022 00:00,LONGIL,61762,85.94,0.03,-85.57
04/29/2022 00:00,MHK VL,61756,17.23,0.01,-16.88
04/29/2022 00:00,MILLWD,61759,67.91,0.02,-67.54
04/29/2022 00:00,N.Y.C.,61761,67.45,0.02,-67.08
04/29/2022 00:00,NORTH,61755,0.34,0.00,0.00
04/29/2022 00:00,NPX,61845,77.77,0.01,-77.41
04/29/2022 00:00,O H,61846,33.20,0.01,-32.84
04/29/2022 00:00,PJM,61847,48.70,0.02,-48.34
04/29/2022 00:00,WEST,61752,33.20,0.03,-32.83
04/29/2022 01:00,CAPITL,61757,88.37,0.01,-88.01
04/29/2022 01:00,CENTRL,61754,17.12,0.01,-16.77
04/29/2022 01:00,DUNWOD,61760,64.89,0.02,-64.53
04/29/2022 01:00,GENESE,61753,25.36,0.01,-25.00
04/29/2022 01:00,H Q,61844,0.34,0.00,0.00
04/29/2022 01:00,HUD VL,61758,64.19,0.02,-63.83
04/29/2022 01:00,LONGIL,61762,81.51,0.03,-81.14
04/29/2022 01:00,MHK VL,61756,16.60,0.01,-16.24
04/29/2022 01:00,MILLWD,61759,65.37,0.02,-65.00
04/29/2022 01:00,N.Y.C.,61761,64.92,0.02,-64.56
04/29/2022 01:00,NORTH,61755,0.34,0.00,0.00
04/29/2022 01:00,NPX,61845,74.86,0.01,-74.50
04/29/2022 01:00,O H,61846,28.00,0.01,-27.64
04/29/2022 01:00,PJM,61847,45.20,0.02,-44.84
04/29/2022 01:00,WEST,61752,28.19,0.03,-27.83
04/29/2022 02:00,CAPITL,61757,85.16,0.01,-84.80
04/29/2022 02:00,CENTRL,61754,16.63,0.01,-16.28
04/29/2022 02:00,DUNWOD,61760,62.54,0.02,-62.18
04/29/2022 02:00,GENESE,61753,25.25,0.01,-24.89
04/29/2022 02:00,H Q,61844,0.34,0.00,0.00
04/29/2022 02:00,HUD VL,61758,61.86,0.02,-61.50
04/29/2022 02:00,LONGIL,61762,77.87,0.03,-77.49
04/29/2022 02:00,MHK VL,61756,16.00,0.01,-15.65
04/29/2022 02:00,MILLWD,61759,63.00,0.02,-62.63
04/29/2022 02:00,N.Y.C.,61761,62.57,0.02,-62.20
04/29/2022 02:00,NORTH,61755,0.34,0.00,0.00
04/29/2022 02:00,NPX,61845,72.14,0.01,-71.79
